runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
89,1611,False,1555,2628,1952,6,0.0,3,67.0,63.0
87,3436,True,955,1485,1952,5,0.0,2,67.0,63.0
102,2972,True,1134,4233,1952,21,0.0,3,67.0,63.0
143,74694,True,9,6210,1952,15,0.0,1,98.0,97.0
73,1462,False,1828,7366,1952,6,0.0,2,67.0,63.0
119,5391,True,240,229,1952,6,0.0,2,76.0,89.0
98,2759,True,2385,2575,1952,6,0.0,3,76.0,45.0
116,2833,True,3155,6297,1952,31,-0.2,7,67.0,63.0
83,1683,True,335,318,1952,19,0.0,2,67.0,63.0
98,2301,True,3918,7048,1952,18,0.5,4,67.0,63.0
148,13335,True,392,4114,1952,8,0.0,4,67.0,63.0
88,3221,True,1415,750,1952,6,0.0,2,67.0,63.0
84,1030,True,1241,8675,1952,6,0.0,4,67.0,63.0
110,5993,True,2892,179,1952,4,0.0,2,100.0,84.0
90,8369,True,14,7185,1951,6,0.0,1,67.0,64.0
89,24892,True,198,8936,1952,6,0.0,2,97.0,93.0
83,2842,True,2243,6421,1953,6,0.0,3,67.0,63.0
80,1896,True,3740,1457,1953,14,0.0,3,67.0,63.0
105,1399,False,4137,1572,1953,6,0.0,1,67.0,63.0
112,10975,True,2905,5039,1953,6,0.0,3,100.0,82.0
102,1368,False,4152,1179,1953,6,0.0,4,67.0,63.0
78,4153,True,1689,5728,1953,5,0.8,3,67.0,63.0
89,25741,True,89,5598,1953,6,0.0,3,100.0,90.0
131,1970,True,3502,5943,1953,27,0.0,3,67.0,63.0
118,45651,True,409,4304,1953,6,0.0,4,92.0,84.0
65,8491,False,50,48,1953,5,0.0,3,35.0,33.0
93,6558,True,1,1,1953,6,0.0,3,100.0,84.0
83,10528,True,1549,4792,1953,17,0.0,1,86.0,74.0
95,20385,True,5,757,1953,31,0.0,2,83.0,76.0
83,1419,True,319,1964,1953,6,0.0,1,23.0,36.0
69,1459,True,599,5824,1953,6,0.0,3,67.0,63.0
100,1985,True,3387,5130,1953,6,0.0,3,67.0,63.0
105,1456,True,251,6394,1953,6,0.0,4,67.0,63.0
77,133598,True,2328,2119,1953,12,0.0,2,77.0,74.0
66,4924,False,4002,6253,1953,6,0.0,2,67.0,63.0
85,1071,False,3318,483,1953,24,0.0,1,67.0,63.0
83,13335,False,1331,2186,1953,6,0.0,5,67.0,63.0
90,13335,False,4122,8835,1953,6,0.0,2,67.0,63.0
94,7466,True,763,3504,1954,5,0.0,4,67.0,63.0
85,10024,True,3488,6537,1954,14,0.0,3,67.0,63.0
127,32615,True,1588,8373,1954,6,0.0,5,67.0,63.0
90,1030,False,1967,4045,1954,6,0.0,1,67.0,63.0
124,26940,True,1415,8815,1954,6,0.0,3,92.0,87.0
104,5845,True,3639,7399,1954,6,0.0,3,86.0,77.0
73,3642,True,1331,3781,1953,11,0.0,2,67.0,63.0
105,168570,True,5,4642,1954,4,0.0,4,89.0,92.0
102,4009,True,3416,761,1955,6,0.0,2,67.0,63.0
108,7112,True,34,1504,1954,6,0.0,2,67.0,63.0
86,3807,True,327,4374,1954,6,0.0,5,100.0,76.0
94,13335,True,3078,7520,1955,6,0.0,6,67.0,63.0
108,149783,True,251,7627,1954,6,0.0,3,99.0,95.0
113,62736,True,123,5005,1954,28,0.0,1,65.0,64.0
93,8299,True,2112,8888,1954,27,0.0,4,67.0,63.0
207,332152,True,9,6210,1954,9,0.0,2,67.0,63.0
142,1562,False,3582,7232,1954,6,0.0,3,13.0,19.0
69,1058,False,4204,8696,1954,6,0.0,3,67.0,63.0
154,17231,True,327,8609,1954,6,0.0,4,90.0,79.0
108,61397,True,4,2916,1954,2,0.0,2,67.0,63.0
94,21361,True,1437,8864,1954,6,0.0,1,62.0,60.0
94,9802,True,128,1830,1954,20,0.0,2,83.0,70.0
95,1763,True,3018,5812,1954,11,0.4,4,67.0,63.0
72,16651,True,1897,9678,1954,29,0.0,2,69.0,66.0
81,20848,True,3860,1435,1955,6,-0.43333333333333324,5,97.0,88.0
87,7256,True,2573,8882,1955,6,0.0,3,92.0,81.0
98,11596,True,2849,4951,1956,10,0.0,3,97.0,90.0
69,7039,False,50,3397,1955,6,0.0,4,45.0,28.0
159,1860,True,3502,3248,1955,5,0.0,1,89.0,88.0
97,2039,True,1676,7299,1955,14,0.0,5,67.0,63.0
118,33002,True,1306,8649,1955,10,0.0,1,67.0,63.0
118,43999,True,251,6273,1955,6,0.0,3,85.0,90.0
97,7308,True,2723,1830,1954,6,0.1,3,67.0,63.0
150,16921,True,104,3809,1955,6,0.0,3,91.0,83.0
95,1388,True,1663,7258,1956,6,0.0,1,67.0,63.0
116,5254,True,3131,3202,1955,1,0.0,2,67.0,63.0
119,1007,True,2385,5449,1955,6,0.0,4,67.0,63.0
103,10440,True,2723,2935,1955,6,0.0,4,67.0,63.0
119,10832,True,3306,3809,1955,31,0.3,6,67.0,63.0
123,16258,True,74,3814,1955,5,0.0,2,92.0,84.0
92,86393,True,259,242,1955,6,0.0,5,95.0,90.0
125,29571,True,496,482,1955,6,0.0,2,98.0,94.0
100,2581,True,2243,5338,1955,6,0.0,4,67.0,63.0
80,3361,True,4042,8333,1955,10,0.0,3,67.0,63.0
111,87634,True,3378,6817,1955,6,0.0,4,94.0,88.0
168,2720,True,434,7269,1955,6,0.0,2,67.0,63.0
109,13273,True,1,1,1955,26,0.0,5,100.0,89.0
102,8261,True,34,7865,1955,13,0.0,1,88.0,80.0
84,1842,False,64,7852,1956,6,0.0,2,67.0,63.0
106,5239,True,1999,254,1955,6,0.0,4,67.0,63.0
177,7345,True,2457,6070,1955,9,-0.1,3,60.0,80.0
106,9021,True,328,5296,1955,0,0.0,3,47.0,41.0
98,1812,True,392,6016,1955,6,0.0,3,67.0,63.0
105,8251,True,2605,1326,1956,28,0.0,1,86.0,77.0
106,1386,True,2774,7299,1956,14,0.6,5,67.0,63.0
95,13335,True,3378,6817,1956,4,0.0,3,67.0,63.0
116,5758,True,2103,8447,1956,20,0.0,3,67.0,63.0
93,1065,True,1689,3142,1956,6,0.0,4,67.0,63.0
78,3430,False,3688,7068,1956,6,0.0,5,67.0,63.0
108,1223,True,3821,7835,1957,22,0.0,3,67.0,63.0
89,3023,True,3499,7101,1956,6,0.1,4,67.0,63.0
98,47621,True,4202,110,1956,4,0.0,2,96.0,85.0
112,1420,True,1172,1359,1956,9,0.0,1,67.0,63.0
201,37368,True,3835,5822,1956,14,0.0,1,95.0,87.0
78,1623,False,64,3683,1956,18,0.0,1,67.0,63.0
93,1644,True,2439,4786,1956,6,0.0,4,67.0,63.0
78,2549,True,3526,6609,1956,31,0.0,3,67.0,63.0
120,62173,True,5,5314,1956,6,0.2,6,87.0,84.0
153,3635,True,2188,8748,1956,6,0.0,7,75.0,73.0
108,13335,True,488,3809,1956,6,0.0,4,67.0,63.0
78,3908,True,3976,3386,1956,6,0.0,1,67.0,63.0
83,2740,True,1207,7442,1956,5,0.0,1,67.0,63.0
81,1700,False,2901,5247,1955,6,0.0,5,67.0,63.0
135,2540,True,1743,3729,1956,6,0.0,4,67.0,63.0
105,5906,True,2112,8888,1956,9,0.0,6,67.0,63.0
99,1728,True,3339,8081,1956,6,0.0,4,100.0,67.0
88,1484,True,1141,4929,1956,22,0.0,2,67.0,63.0
86,1297,True,2265,4827,1957,26,0.0,3,67.0,63.0
122,2668,True,2905,733,1956,6,0.0,3,67.0,63.0
220,67743,True,199,3002,1956,6,0.0,3,89.0,87.0
84,2777,True,3740,6372,1955,6,0.0,3,67.0,63.0
106,1806,True,2774,5498,1956,14,0.0,5,67.0,63.0
117,1579,True,2521,5489,1956,6,0.0,4,67.0,63.0
101,20956,True,177,160,1956,1,0.0,3,67.0,63.0
115,29423,True,2805,7865,1957,6,0.0,4,65.0,87.0
63,3242,False,64,3510,1957,6,0.0,5,67.0,63.0
71,1532,False,2205,1543,1957,6,0.0,5,67.0,63.0
66,1010,False,1791,3399,1957,6,0.0,2,67.0,63.0
143,1772,True,3665,5321,1957,13,0.0,4,67.0,63.0
98,10685,True,3302,6824,1957,6,0.0,3,86.0,87.0
126,15106,True,251,7361,1957,6,0.0,5,88.0,94.0
71,1780,False,2901,5766,1957,6,0.0,4,67.0,63.0
116,4677,True,135,2311,1957,14,0.0,2,67.0,63.0
107,13335,True,240,7487,1957,6,0.0,4,88.0,81.0
81,17367,True,141,6451,1957,6,0.9,4,92.0,82.0
69,1812,False,1011,2784,1957,6,0.0,5,67.0,63.0
90,1415,False,2026,2064,1957,6,0.0,3,67.0,63.0
78,1763,False,3045,1265,1957,15,0.0,1,67.0,63.0
78,1689,False,4081,6320,1957,6,-0.1,3,67.0,63.0
110,1394,True,3502,1045,1958,27,0.0,1,67.0,63.0
122,2599,True,3243,6961,1957,6,0.0,5,67.0,63.0
110,13335,True,4,7034,1957,14,0.0,3,67.0,63.0
132,2733,False,499,2836,1957,6,0.0,5,22.0,25.0
96,177539,True,1,1,1957,18,0.0,3,67.0,63.0
91,103346,True,1,1,1957,5,0.1,2,95.0,94.0
135,7815,True,123,4971,1957,6,0.0,5,85.0,75.0
78,5001,True,870,244,1957,6,0.0,3,100.0,83.0
330,13335,True,1721,7545,1957,6,0.0,4,67.0,63.0
93,5635,True,2723,4366,1957,6,0.0,3,83.0,72.0
88,12888,True,2205,3735,1958,31,0.0,5,100.0,76.0
105,1924,False,240,3789,1958,6,-0.7,5,67.0,63.0
166,17321,True,4254,3664,1958,31,0.0,3,100.0,90.0
70,1074,False,2638,3342,1958,31,0.13636363636363635,5,67.0,63.0
67,1035,False,1011,377,1958,6,0.0,5,67.0,63.0
118,13335,True,3155,6115,1958,6,0.0,2,67.0,63.0
97,3401,True,3027,3,1958,6,0.0,3,88.0,77.0
158,4795,True,3455,1559,1958,6,0.7,6,100.0,84.0
88,7189,True,209,194,1958,31,-1.0,8,67.0,63.0
100,5731,True,496,1900,1958,6,0.0,3,67.0,63.0
121,3504,True,74,6181,1958,6,0.0,3,86.0,82.0
86,3601,True,3712,7586,1958,10,0.0,2,67.0,63.0
100,7608,True,2723,7054,1958,6,0.0,4,67.0,63.0
81,3438,True,2550,5319,1958,6,0.0,3,67.0,63.0
62,2028,False,2392,8337,1958,31,0.0,5,67.0,63.0
119,3938,True,2551,4100,1958,6,0.0,4,67.0,63.0
84,2864,True,1,4148,1958,6,0.0,3,67.0,63.0
111,1158,True,496,482,1958,6,0.0,3,67.0,63.0
79,37818,False,50,48,1957,6,0.0,5,67.0,46.0
80,2121,False,801,1145,1958,6,0.0,4,17.0,22.0
77,1319,False,444,7876,1958,6,0.0,4,67.0,63.0
93,11169,True,4228,1022,1958,17,0.0,4,100.0,79.0
66,13335,False,64,1265,1957,6,0.8,17,67.0,63.0
63,1002,False,64,7884,1958,6,0.0,5,67.0,63.0
106,10091,True,2931,1645,1958,14,0.0,5,67.0,63.0
137,6251,True,2905,7497,1958,6,0.0,3,83.0,76.0
65,1537,False,64,1655,1958,17,0.0,3,67.0,63.0
66,1401,False,1874,7650,1958,6,0.0,5,67.0,63.0
69,1720,False,1234,2593,1958,6,0.0,5,67.0,63.0
95,102193,True,14,5842,1958,6,-1.0,3,95.0,92.0
128,386315,True,5,731,1958,5,0.0,1,94.0,93.0
69,2266,False,1791,8864,1958,6,0.3,5,67.0,63.0
72,1238,False,4233,7146,1958,6,0.1,5,67.0,63.0
161,64067,True,3306,8210,1959,6,0.0,4,100.0,90.0
105,13335,True,496,482,1959,6,0.0,4,96.0,95.0
88,10124,True,1141,8874,1959,14,0.0,4,67.0,63.0
72,1949,False,1970,3510,1959,6,0.0,4,67.0,63.0
80,2531,False,2638,4203,1959,6,0.0,3,20.0,30.0
82,6802,False,1831,1700,1962,6,0.0,5,67.0,63.0
103,7593,True,4197,8677,1959,5,0.0,2,68.0,72.0
110,3575,True,3578,4223,1960,10,0.0,3,67.0,63.0
112,13335,True,184,3464,1959,6,0.0,2,67.0,63.0
83,2382,True,2675,7488,1959,6,0.0,3,67.0,63.0
77,1434,False,1315,6253,1959,6,0.25,4,67.0,63.0
117,1921,True,3676,6090,1959,6,0.0,3,67.0,63.0
107,4083,True,1307,4277,1959,6,0.0,3,67.0,63.0
74,1372,False,900,3928,1958,6,0.0,4,67.0,63.0
125,15753,True,3740,4078,1959,6,-0.13333333333333333,3,92.0,85.0
148,2238,True,1467,693,1959,6,0.0,2,67.0,63.0
117,2232,True,3290,1770,1960,27,0.0,1,60.0,88.0
69,4912,False,2277,7599,1959,6,0.0,3,50.0,24.0
116,4394,True,1336,2949,1960,6,0.0,4,86.0,84.0
100,13335,True,350,8807,1959,5,0.0,1,67.0,63.0
115,1204,True,1724,3101,1959,14,0.0,4,67.0,63.0
90,1173,True,1469,4233,1959,21,0.0,1,67.0,63.0
118,1232,True,2724,1843,1959,6,0.0,4,67.0,63.0
108,13335,True,2103,8447,1959,6,-0.21428571428571427,4,67.0,63.0
96,4461,True,4228,4560,1959,6,0.0,3,67.0,63.0
134,12677,True,499,7564,1959,6,0.0,3,76.0,69.0
97,4527,True,2888,8561,1959,6,0.0,3,83.0,71.0
99,112705,True,13,5930,1959,6,0.0,3,67.0,63.0
94,4838,False,1042,1686,1959,1,0.0,2,67.0,63.0
92,1730,True,1336,3827,1959,31,0.0,1,67.0,63.0
93,2820,False,2684,959,1960,5,0.25,4,67.0,63.0
75,143102,True,2659,936,1959,28,0.0,2,48.0,32.0
103,3119,True,879,7545,1959,22,0.0,5,67.0,63.0
86,3388,False,1815,3434,1959,6,0.0,4,67.0,63.0
90,1242,False,2036,6217,1959,6,0.0,4,67.0,63.0
119,7756,True,3155,4122,1959,27,0.0,2,67.0,63.0
118,1408,True,4063,8374,1959,10,-0.13333333333333333,4,67.0,63.0
121,5998,True,1415,3647,1959,6,0.0,1,53.0,47.0
90,78150,True,77,168,1960,10,0.0,1,97.0,90.0
62,4274,False,2392,3403,1959,6,0.0,5,67.0,63.0
122,1086,True,3390,3566,1960,5,0.0,6,67.0,63.0
75,1452,False,4024,6530,1960,31,0.0,4,67.0,63.0
83,13335,True,2303,4546,1960,6,0.0,5,67.0,63.0
93,2182,True,496,482,1960,6,0.0,2,67.0,63.0
174,70579,True,4,257,1960,14,0.0,3,96.0,90.0
96,3278,True,3425,4635,1960,6,0.0,2,77.0,73.0
115,1560,True,2935,3291,1960,6,0.0,3,67.0,63.0
96,2716,True,61,58,1960,6,0.1,3,67.0,63.0
89,28302,True,1,4148,1960,6,0.0,3,67.0,63.0
46,6151,True,305,281,1961,11,0.0,5,67.0,63.0
91,3212,True,1702,3185,1960,7,0.0,1,67.0,63.0
128,13335,True,3860,6210,1960,6,1.0,3,64.0,72.0
87,14926,True,156,2336,1960,13,-0.16666666666666666,2,86.0,77.0
90,1791,False,350,5380,1960,6,0.0,2,67.0,63.0
90,1436,True,1863,2790,1960,17,0.0,3,67.0,63.0
87,1283,True,4104,7642,1960,19,0.5,2,67.0,63.0
118,15669,True,1172,3464,1960,0,0.0,2,67.0,63.0
134,13335,True,3884,7974,1960,3,0.0,1,86.0,79.0
91,5559,True,1306,2263,1960,9,0.0,3,67.0,63.0
60,1302,True,1448,2560,1960,15,0.4,1,100.0,69.0
92,2914,False,647,48,1965,6,-0.2,4,0.0,22.0
179,18193,True,4077,8103,1960,6,0.0,4,67.0,63.0
97,3391,True,1907,1860,1960,6,0.0,3,26.0,52.0
111,4484,True,74,3342,1960,6,0.0,2,88.0,89.0
89,3926,False,1007,5740,1960,6,0.0,4,67.0,63.0
133,4101,True,409,1947,1960,6,0.0,2,75.0,62.0
126,15495,True,347,8838,1960,6,0.0,3,82.0,78.0
80,1276,False,1582,3614,1960,6,0.0,4,67.0,63.0
103,39561,True,3161,8612,1960,6,0.0,3,29.0,37.0
75,2496,False,1791,8864,1960,6,0.0,1,67.0,63.0
107,13335,True,3027,4492,1960,6,0.0,3,75.0,79.0
122,1205,True,1194,2938,1960,6,0.0,3,67.0,63.0
95,13335,True,2445,4805,1961,10,0.0,3,67.0,63.0
110,5157,True,251,2351,1960,6,0.1,2,100.0,83.0
117,8217,True,277,1928,1961,14,0.0,1,67.0,63.0
77,3987,True,737,7217,1961,12,0.0,3,67.0,63.0
89,2088,True,2504,3285,1961,6,0.0,3,67.0,63.0
108,15863,True,4254,3793,1961,6,0.0,3,88.0,84.0
85,2870,True,2950,0,1961,10,0.0,4,67.0,63.0
101,10542,True,198,185,1960,6,0.0,2,67.0,63.0
182,13801,True,2723,991,1961,7,0.0,2,67.0,63.0
101,1022,False,4179,4665,1961,3,0.0,3,67.0,63.0
90,2543,True,355,334,1962,6,0.0,4,67.0,63.0
134,79893,True,3489,8104,1961,6,0.0,2,98.0,93.0
100,29243,True,366,305,1961,6,0.0,2,67.0,63.0
179,74441,True,499,172,1961,4,0.0,3,67.0,63.0
105,40021,True,13,3529,1962,10,0.0,3,93.0,89.0
107,7713,True,2724,3843,1961,6,0.0,3,90.0,77.0
110,3154,True,2261,4449,1961,19,0.0,5,67.0,63.0
125,19925,True,240,542,1961,6,0.0,2,97.0,78.0
190,5864,True,2356,3377,1961,17,0.0,7,67.0,63.0
79,161433,True,2659,7668,1961,6,0.0,5,67.0,63.0
104,20572,True,123,5838,1961,6,0.0,3,67.0,63.0
141,11027,True,2,7442,1961,6,0.0,2,56.0,72.0
129,20633,True,3884,7974,1961,6,0.0,3,86.0,70.0
82,2898,False,2745,5448,1961,6,0.0,3,67.0,63.0
80,13944,True,64,102,1961,6,0.0,5,56.0,39.0
89,1340,False,845,1240,1962,15,0.0,5,67.0,63.0
90,24455,True,1,1,1961,12,-0.15,4,67.0,63.0
105,1791,True,3402,8231,1961,6,-0.1,3,67.0,63.0
75,2743,False,3146,12624,1961,27,0.0,5,67.0,63.0
90,5810,True,1336,5571,1961,21,-0.07500000000000001,1,33.0,24.0
103,1049,False,267,2863,1962,6,0.0,4,67.0,63.0
118,1679,True,3437,7731,1961,6,-0.5,3,67.0,63.0
153,104194,True,4228,110,1961,5,0.0,3,92.0,84.0
99,3328,True,1606,3650,1961,6,-0.15555555555555556,4,67.0,63.0
110,118426,True,9,4557,1961,27,0.0,1,95.0,96.0
150,1171,True,496,482,1962,24,0.0,2,67.0,63.0
120,2298,True,3130,12,1962,6,0.5,3,67.0,63.0
123,4216,True,308,7081,1962,3,0.0,2,90.0,86.0
205,4325,True,198,5524,1962,14,0.0,2,50.0,78.0
106,28146,True,2515,8561,1962,21,0.0,2,74.0,77.0
78,23396,True,1941,3749,1962,6,0.0,3,86.0,73.0
207,2014,True,2112,8861,1962,27,0.0,1,67.0,63.0
75,1260,False,740,12861,1962,6,0.0,5,67.0,63.0
101,13335,True,1743,8145,1962,5,0.0,3,100.0,62.0
105,12370,True,1724,4133,1961,14,0.0,3,67.0,63.0
92,5821,False,1900,3640,1962,8,0.0,1,0.0,22.0
123,5071,True,207,3405,1962,1,0.0,3,100.0,77.0
77,1966,True,3124,6228,1963,12,0.0,2,67.0,63.0
140,2755,True,240,7263,1962,5,0.0,1,67.0,63.0
96,1537,True,3526,7161,1962,24,0.0,2,67.0,63.0
143,6095,True,2551,7768,1962,3,0.0,1,57.0,76.0
96,13335,True,3692,7536,1960,24,0.0,3,67.0,63.0
133,50633,True,2356,3759,1962,27,0.0,1,67.0,63.0
157,12556,True,229,4765,1962,13,0.0,1,63.0,77.0
77,13335,False,3263,5665,1962,31,0.0,5,67.0,63.0
102,1085,True,496,482,1962,13,0.0,1,67.0,63.0
113,2052,True,3598,977,1962,6,0.6,4,67.0,63.0
97,10084,False,2036,8480,1963,28,0.0,4,67.0,63.0
174,5004,True,264,6193,1962,6,-0.05,5,94.0,86.0
178,13335,True,347,7402,1962,6,0.0,3,87.0,90.0
106,8890,True,277,257,1962,27,0.0,2,67.0,63.0
123,73331,True,74,4277,1962,6,0.0,6,94.0,92.0
151,16860,True,1277,3708,1962,6,0.0,3,94.0,85.0
178,15843,True,3387,3809,1962,6,0.0,4,68.0,73.0
94,21358,True,107,7642,1962,19,0.0,4,100.0,85.0
96,3520,True,3694,7537,1964,6,-0.21,2,67.0,63.0
94,12966,True,278,6968,1962,6,0.16,4,93.0,84.0
71,13335,False,3209,14247,1961,6,0.0,3,67.0,63.0
113,8764,True,3155,6297,1962,11,0.0,3,95.0,91.0
143,1035,True,1729,4259,1965,13,0.0,1,67.0,63.0
129,306526,True,2986,2947,1962,6,0.0,4,67.0,63.0
100,1155,True,2248,8497,1962,9,0.0,6,67.0,63.0
105,13335,True,4063,8374,1962,6,-0.05,4,67.0,63.0
80,30394,True,77,73,1962,10,0.0,3,67.0,63.0
95,32160,True,61,633,1962,7,0.0,3,67.0,63.0
174,5338,True,251,236,1963,6,0.0,2,67.0,85.0
101,2069,False,670,7137,1963,6,0.0,2,43.0,42.0
98,6420,True,3598,3650,1963,12,0.0,2,94.0,84.0
102,2842,True,182,5381,1963,6,0.0,4,67.0,63.0
130,2757,True,2931,5846,1963,14,0.0,2,67.0,63.0
113,13335,True,4328,5792,1962,31,0.0,2,67.0,63.0
84,1154,True,1671,3848,1963,6,0.0,2,67.0,63.0
75,13335,False,63,3909,1963,17,0.0,2,63.0,35.0
95,471484,True,8,3224,1964,6,0.5,13,67.0,63.0
97,3178,False,3947,8593,1963,21,0.3,3,57.0,51.0
112,21102,True,3439,5627,1963,4,0.0,1,82.0,89.0
80,4480,True,2737,1573,1963,6,0.9,3,89.0,76.0
96,2123,False,3036,6050,1964,9,0.0,2,67.0,63.0
132,1790,True,1720,3110,1963,27,0.0,3,67.0,63.0
126,1905,True,1606,2949,1962,6,0.0,3,67.0,63.0
117,3043,True,3419,1768,1963,21,0.0,1,67.0,63.0
118,3390,True,4063,7607,1963,6,0.8,4,67.0,63.0
110,1397,False,3676,7485,1963,6,0.4121212121212121,5,14.0,51.0
119,20750,True,14,13,1962,10,0.0,2,67.0,63.0
116,11433,True,2632,5520,1963,6,0.0,2,87.0,90.0
91,2012,True,3908,7534,1963,27,0.13636363636363635,4,67.0,63.0
75,13335,False,1621,2995,1963,6,0.0,2,67.0,63.0
89,1122,True,669,5043,1963,6,0.0,4,67.0,63.0
81,7497,False,37,61,1963,6,0.0,2,67.0,63.0
134,6365,True,131,7895,1963,6,0.0,3,95.0,87.0
97,2287,True,1079,3119,1963,6,0.0,5,67.0,63.0
105,5747,True,2496,7607,1963,10,0.0,3,67.0,63.0
103,2517,True,3228,6769,1963,18,0.0,2,67.0,63.0
85,1696,True,4270,7534,1963,27,0.0,4,67.0,63.0
86,1712,True,3908,7534,1963,31,0.0,3,67.0,63.0
100,4774,True,3161,3809,1964,6,0.0,5,67.0,63.0
65,2705,False,2770,6604,1963,6,0.0,1,67.0,63.0
95,24204,True,77,73,1964,6,0.0,3,67.0,63.0
91,2224,False,3942,7097,1964,6,0.0,3,67.0,63.0
106,2091,True,3027,888,1964,6,0.0,3,67.0,63.0
117,5973,True,496,482,1964,13,0.0,1,93.0,91.0
111,6792,True,3150,7999,1965,10,-0.3,2,67.0,63.0
120,4527,True,3458,7700,1964,6,-0.08333333333333333,4,67.0,63.0
62,1727,False,1582,2153,1964,6,0.0,4,67.0,63.0
118,10608,True,3038,962,1964,6,0.0,2,80.0,86.0
87,1131,False,1266,2552,1964,6,0.0,3,67.0,63.0
116,13335,True,401,388,1964,5,0.0,1,67.0,63.0
78,2924,False,3931,9254,1964,6,0.0,5,67.0,63.0
133,14036,True,128,3827,1964,6,0.35,3,82.0,85.0
88,2109,True,2632,10226,1964,6,0.0,2,67.0,63.0
95,2738,True,2598,1419,1964,20,0.0,2,67.0,63.0
90,1844,False,1715,7241,1964,14,0.0,5,67.0,63.0
139,165535,True,3838,8211,1964,28,0.0,2,100.0,86.0
93,5025,True,3287,308,1964,5,0.0,2,67.0,63.0
95,1579,False,670,2457,1964,6,0.0,3,67.0,63.0
90,7570,True,335,318,1964,6,0.0,3,93.0,81.0
125,11471,True,240,229,1964,6,0.0,5,71.0,85.0
82,1148,False,4167,3882,1964,15,0.0,2,33.0,34.0
113,7415,True,13,6906,1964,10,0.1,3,67.0,63.0
118,13335,True,1724,7299,1964,6,0.0,3,67.0,63.0
118,15215,True,218,7442,1964,6,0.0,4,91.0,89.0
102,27415,True,207,108,1964,6,-0.15,5,94.0,87.0
141,9055,True,2220,8873,1964,24,0.0,2,67.0,63.0
97,6723,True,3175,6344,1965,6,0.0,4,67.0,63.0
138,38064,True,1503,2707,1964,21,0.0,1,96.0,91.0
100,1297,True,525,522,1965,6,0.0,3,67.0,63.0
185,18361,True,9,8852,1965,28,0.0,2,67.0,63.0
99,24406,True,77,8991,1965,10,0.0,1,91.0,81.0
102,5043,True,1932,6590,1965,6,0.0,3,86.0,75.0
80,6990,True,4042,8333,1965,10,0.0,2,67.0,63.0
107,8825,True,3306,5062,1965,6,-0.2,4,87.0,78.0
119,8655,True,14,13,1965,20,0.0,3,98.0,85.0
102,16161,True,2171,7747,1965,6,0.0,3,82.0,78.0
79,1742,False,2553,5049,1965,6,0.0,4,67.0,63.0
88,2181,False,2036,3882,1965,6,0.0,6,29.0,43.0
82,13335,False,1592,8653,1965,6,0.0,5,42.0,41.0
79,1578,False,1669,6996,1965,12,0.0,4,67.0,63.0
90,2083,False,2036,7708,1965,9,0.0,3,67.0,63.0
90,6396,True,3353,3509,1966,6,-0.6,5,67.0,75.0
137,13212,True,4,7034,1965,6,0.0,4,67.0,63.0
92,19371,True,2554,8793,1965,17,0.0,1,88.0,86.0
93,1450,False,670,8200,1965,6,0.1,6,67.0,63.0
165,13335,True,3306,1000,1965,6,0.0,3,38.0,81.0
117,1104,False,308,283,1965,3,0.0,2,29.0,31.0
65,1338,True,496,482,1965,13,0.0,3,67.0,63.0
68,11387,False,3382,5049,1965,6,0.0,3,67.0,63.0
91,5995,True,2035,5819,1965,6,0.0,2,67.0,63.0
138,1666,True,3474,8258,1965,22,0.0,3,67.0,63.0
90,1427,False,4082,4469,1965,6,0.1,2,67.0,63.0
91,2045,False,2941,4933,1966,13,0.0,3,67.0,63.0
105,8037,True,1830,3472,1965,6,0.0,4,89.0,91.0
132,246060,True,261,2428,1965,14,0.15,5,67.0,63.0
105,51761,True,107,7887,1965,6,0.0,1,95.0,86.0
149,5825,True,499,5381,1965,6,0.0,3,72.0,78.0
96,1377,True,3880,8021,1965,31,0.0,4,67.0,63.0
122,16891,True,1948,4245,1965,6,0.0,5,100.0,81.0
111,2345,True,2272,2485,1965,31,0.0,4,67.0,63.0
114,1942,True,2456,9330,1963,28,0.0,3,67.0,63.0
105,1913,True,4077,1329,1965,14,-0.5,4,67.0,63.0
81,2316,False,1791,3399,1965,6,0.0,4,67.0,63.0
178,13335,True,543,618,1965,24,0.0,1,67.0,63.0
84,1444,False,3145,6969,1966,6,0.0,3,67.0,63.0
95,19440,True,177,160,1966,29,0.0,3,67.0,63.0
95,13335,True,1207,1722,1966,6,-0.09375,7,67.0,63.0
156,6759,True,1863,3682,1966,6,0.0,3,67.0,63.0
95,6298,True,2819,1993,1966,6,0.4,2,94.0,86.0
99,1096,False,2747,7923,1966,6,-0.5,7,67.0,63.0
94,1233,False,3674,7482,1966,6,0.0,5,67.0,63.0
134,13335,True,3220,3830,1966,6,0.0,2,89.0,74.0
108,1834,True,2924,5829,1967,20,0.0,6,67.0,63.0
87,1995,False,1319,6482,1966,5,0.0,3,67.0,63.0
82,1191,False,4167,8283,1966,6,0.0,6,67.0,63.0
87,5226,False,1656,7418,1966,15,0.0,5,67.0,63.0
132,17162,True,3150,7999,1966,10,0.0,3,67.0,63.0
71,1443,True,3199,7267,1965,2,0.2,2,67.0,63.0
115,2475,True,3258,7382,1965,5,0.0,4,67.0,63.0
128,2271,True,2110,6151,1966,27,0.0,2,67.0,63.0
