tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,clean_title,word_count
tt0111190,The Silence of the Hams,1994,81,5520,False,nm0339619,nm0339619,the silence of the hams,5
tt0111282,Stargate,1994,116,184134,True,nm0000386,nm0000386,stargate,1
tt0111666,Wár ớf thé Búttớns,1994,94,4527,True,nm0731253,nm0002216,wár ớf thé búttớns,4
tt0111786,In the Heat of the Sun,1994,134,4315,True,nm0422638,nm0911032,in the heat of the sun,6
tt0112602,Bushwhacked,1995,90,5987,False,nm0066439,nm0325271,bushwhacked,1
tt0114388,Sense and Sensibility,1995,136,4527,True,nm0000487,nm0000668,sense and sensibility,3
tt0114465,Ski School 2,1994,92,4527,False,nm0593262,nm0621058,ski school 2,3
tt0114489,Soldier Boyz,1995,90,1205,False,nm0007128,nm0702912,soldier boyz,2
tt0114496,Something to Talk About,1995,106,14839,False,nm0002120,nm0451884,something to talk about,4
tt0115577,Ásphált Tángớ,1996,100,4527,True,nm0135952,nm0505964,ásphált tángớ,2
tt0116261,Eye of God,2005,84,1193,True,nm0625789,nm0625789,eye of god,3
tt0116269,Faithful,1996,91,2087,False,nm0005196,nm0001590,faithful,1
tt0116289,Feeling Minnesota,1996,99,10982,False,nm0047076,nm0047076,feeling minnesota,2
tt0116426,Thé Gớd ớf Cớớkéry,1996,88,8687,True,nm0159507,nm0874683,thé gớd ớf cớớkéry,4
tt0116828,The Last Days of Frankie the Fly,1996,96,1842,False,nm0548533,nm0130502,the last days of frankie the fly,7
tt0117070,Mojave Moon,1996,95,2572,False,nm0235852,nm0322058,mojave moon,2
tt0117372,The Preacher's Wife,1996,123,11819,False,nm0001508,nm0778819,the preachers wife,3
tt0117482,Ripe,1996,92,1085,False,nm0644806,nm0644806,ripe,1
tt0117609,Sgt. Kabukiman N.Y.P.D.,1990,105,2915,False,nm0442207,nm3173673,sgt kabukiman nypd,3
tt0118826,Thé Cástlé,1997,85,15860,True,nm0803203,nm0803203,thé cástlé,2
tt0118843,"Black Cat, White Cat",1998,127,52713,True,nm0001437,nm0586235,black cat white cat,4
tt0119084,The Ex,1996,87,1158,False,nm0504495,nm0169540,the ex,2
tt0119203,Glam,1997,92,2404,False,nm0262923,nm0956362,glam,1
tt0119239,Gupt: The Hidden Truth,1997,173,4905,True,nm0706800,nm0787022,gupt the hidden truth,4
tt0119502,The Last Time I Committed Suicide,2005,92,2238,False,nm0443181,nm0443181,the last time i committed suicide,6
tt0119642,Mean Guns,1997,104,4527,False,nm0089502,nm0925973,mean guns,2
tt0119670,Thé Mighty,1998,100,12911,True,nm0155093,nm0495378,thé mighty,2
tt0120619,Break Up,1998,100,1858,False,nm0546159,nm0271259,break up,2
tt0120670,Firestorm,1998,89,3939,False,nm0005871,nm0815425,firestorm,1
tt0120696,Hard Rain,1998,97,34763,False,nm0004121,nm0003662,hard rain,2
tt0120731,The Legend of 1900,1998,169,62087,True,nm0868153,nm0868153,the legend of 1900,4
tt0120836,Lớst & Fớúnd,1999,100,6465,False,nm0689385,nm0005450,lớst  fớúnd,2
tt0120917,The Emperor's New Groove,2000,78,192434,True,nm0227540,nm0910559,the emperors new groove,4
tt0123391,Brigada Diverse intrã în actiune,1970,100,1738,True,nm0236664,nm0862629,brigada diverse intrã în actiune,5
tt0126861,Denial,2005,93,4527,False,nm0726472,nm0726472,denial,1
tt0127834,Seven Years Bad Luck,2005,62,1213,True,nm0511729,nm0511729,seven years bad luck,4
tt0128445,Rúshmớré,2005,93,178673,True,nm0027572,nm0005562,rúshmớré,1
tt0129387,There's Something About Mary,1998,119,302761,True,nm0268380,nm0125803,theres something about mary,4
tt0130192,Postmortem,1998,105,2021,False,nm0089502,nm0568126,postmortem,1
tt0130444,Aimee & Jaguar,1999,125,6447,True,nm0299621,nm7288074,aimee  jaguar,2
tt0132245,Driven,2001,116,40605,False,nm0001317,nm0000230,driven,1
tt0139615,Slam,1998,100,4527,True,nm0505660,nm0931654,slam,1
tt0139809,Thé Thirtéénth Flớớr,1999,100,70085,True,nm0750857,nm0148334,thé thirtéénth flớớr,3
tt0140534,Sathi Leelavathi,2005,151,1359,True,nm0536818,nm1190372,sathi leelavathi,2
tt0142243,Dragon Ball Z: Wrath of the Dragon,1995,52,8497,True,nm0973260,nm0468715,dragon ball z wrath of the dragon,7
tt0143861,Scratch,2001,92,2785,True,nm0695629,\N,scratch,1
tt0145033,Kingdom of Crooked Mirrors,1963,75,1287,True,nm0745498,nm0345518,kingdom of crooked mirrors,4
tt0154183,First Rank,1990,150,4527,False,nm0007147,nm0007147,first rank,2
tt0158610,The Fall of Rock & Roll,1989,106,3140,True,nm0004206,nm0904356,the fall of rock  roll,5
tt0163676,The in Crowd,2000,105,4540,False,nm0005116,nm0357000,the in crowd,3
tt0165623,Ángst,1983,87,10269,True,nm0439231,nm0439231,ángst,1
tt0166110,Bones,2001,96,4527,False,nm0225416,nm0582481,bones,1
tt0166370,Subconscious Cruelty,2000,92,1824,False,nm0403963,nm0403963,subconscious cruelty,2
tt0167341,Tommy and the Wildcat,1998,102,4527,False,nm0837608,nm0351858,tommy and the wildcat,4
tt0175536,Freeway II: Confessions of a Trickbaby,1999,97,2962,False,nm0109165,nm0109165,freeway ii confessions of a trickbaby,6
tt0175880,Magnolia,2005,188,302174,True,nm0000759,nm0000759,magnolia,1
tt0176269,Universal Soldier: The Return,1999,83,28923,False,nm0734747,nm0004591,universal soldier the return,4
tt0177650,Company Man,2000,95,2073,False,nm0569790,nm0569790,company man,2
tt0179918,Kamiondzije opet voze,1984,88,1146,True,nm0229260,nm0586235,kamiondzije opet voze,3
tt0180052,Thé Ádvéntúrés ớf Plútớ Násh,2002,95,25485,False,nm0881038,nm0193854,thé ádvéntúrés ớf plútớ násh,5
tt0186725,Zátớichi's Cáné Swớrd,1967,93,1169,True,nm0946638,nm0793753,zátớichis cáné swớrd,3
tt0188766,King of Comedy,1999,85,6806,True,nm0159507,nm5718923,king of comedy,3
tt0190332,"Crouching Tiger, Hidden Dragon",2000,120,262431,True,nm0000487,nm0238893,crouching tiger hidden dragon,4
tt0192718,The Man Who Sleeps,1974,77,3498,True,nm0673007,nm0673007,the man who sleeps,4
tt0196069,Samsara,2001,145,7829,True,nm0659023,nm0048973,samsara,1
tt0196219,The Wrecking Crew,2000,80,1232,False,nm0089502,nm0089502,the wrecking crew,3
tt0196635,International Khiladi,1999,175,2216,False,nm0576494,nm1022183,international khiladi,2
tt0200087,Sarfarosh,1999,174,25084,True,nm0559877,nm1597736,sarfarosh,1
tt0201844,Survival Island,2002,85,4228,False,nm0384862,nm0384863,survival island,2
tt0205461,Thomas and the Magic Railroad,2000,85,4218,False,nm0020150,nm1138141,thomas and the magic railroad,5
tt0209144,Méméntớ,2000,113,1180579,True,nm0634240,nm0634300,méméntớ,1
tt0209463,The Wind Will Carry Us,2005,118,10261,True,nm0452102,nm0452102,the wind will carry us,5
tt0212742,After Alice,2000,100,1750,False,nm0546159,nm0588572,after alice,2
tt0213790,The Ladies Man,2000,84,13018,False,nm0399737,nm0824482,the ladies man,3
tt0214871,The Last Patrol,2000,95,4527,False,nm0504802,nm0519133,the last patrol,3
tt0220506,Halloween: Resurrection,2002,94,41851,False,nm0742819,nm0393517,halloween resurrection,2
tt0227277,Burnt Money,2000,125,6425,True,nm0686304,nm0686304,burnt money,2
tt0232960,Wớh Káún Thi?,1964,140,1029,True,nm0451846,nm0729815,wớh káún thi,3
tt0233656,Epicenter,2000,102,1384,False,nm0160614,nm0564303,epicenter,1
tt0233687,The Eyes of Tammy Faye,2000,79,1719,True,nm0047259,\N,the eyes of tammy faye,5
tt0234652,Sanctimony,2000,87,1586,False,nm0093051,nm0093051,sanctimony,1
tt0241760,The New Guy,2002,88,4527,False,nm0214036,nm0447583,the new guy,3
tt0242150,Xchange,2001,110,2552,False,nm0610496,nm0820386,xchange,1
tt0245573,XX/XY,2002,91,3205,False,nm0157222,nm0157222,xxxy,1
tt0246989,Tomcats,2001,95,18199,False,nm0201304,nm0201304,tomcats,1
tt0247944,Badal,2000,166,1349,False,nm0438029,nm0765454,badal,1
tt0248126,Kabhi Khushi Kabhie Gham...,2001,210,4527,True,nm0424103,nm1099235,kabhi khushi kabhie gham,4
tt0248547,Tholi Prema,2005,146,3869,True,nm0440269,nm0440269,tholi prema,2
tt0252487,The Chaos Class,2005,87,39349,True,nm0251027,nm0407642,the chaos class,3
tt0252490,Thé Cháớs Cláss Is Wáking Úp,1977,94,4527,True,nm0251027,nm0784149,thé cháớs cláss is wáking úp,6
tt0252589,Kanli Nigar,1981,81,4527,True,nm0960375,nm0784149,kanli nigar,2
tt0258291,Wings of Glass,2000,105,1559,False,nm0046636,nm0512130,wings of glass,3
tt0259324,Ghost Rider,2007,110,231319,False,nm0425756,nm0425756,ghost rider,2
tt0261199,Thé Pricé ớf Áir,2005,88,1128,False,nm0262923,nm0262923,thé pricé ớf áir,4
tt0262432,George Washington,2000,89,8177,True,nm0337773,nm0337773,george washington,2
tt0262455,Gundamma Katha,1962,166,1486,True,nm0710563,nm0710589,gundamma katha,2
tt0262942,Savage Souls,2001,120,1888,True,nm0749914,nm1351352,savage souls,2
tt0266543,Finding Nemo,2005,100,993387,True,nm0881279,nm0721675,finding nemo,2
tt0266987,Spy Game,2001,126,153146,True,nm0001716,nm0033153,spy game,2
tt0268282,The Elm-Chanted Forest,1986,83,1425,True,nm0398585,nm0804862,the elmchanted forest,3
tt0269356,Ice Planet,2001,83,1041,False,nm0463926,nm0174573,ice planet,2
tt0270321,Dr. Babasaheb Ambedkar,2000,197,1797,True,nm0665374,nm0850247,dr babasaheb ambedkar,3
tt0273718,Commissar Shakespeare,2000,113,3222,False,nm0149134,nm1868491,commissar shakespeare,2
tt0274497,The Ignorant Fairies,2001,106,9029,True,nm0654858,nm0654858,the ignorant fairies,3
tt0276744,13 Moons,2002,93,1233,False,nm0734319,nm0734319,13 moons,2
tt0277615,Bug,2002,86,1124,True,nm0542062,nm0542062,bug,1
tt0279983,Néréyé Bákiyớr Bú Ádámlár,1976,88,1772,True,nm0781261,nm0882448,néréyé bákiyớr bú ádámlár,4
tt0281373,Snow Dogs,2002,99,26380,False,nm0505152,nm0667305,snow dogs,2
tt0283885,Anja & Viktor,2001,90,1381,False,nm0098291,nm0433832,anja  viktor,2
tt0285665,Kúrúthipúnál,2005,143,4527,True,nm0820269,nm0631539,kúrúthipúnál,1
tt0286716,Hulk,2003,138,260766,False,nm0000487,nm0289833,hulk,1
tt0287467,Talk to Her,2005,112,109499,True,nm0000264,nm0000264,talk to her,3
tt0291131,The Devils,2002,105,1194,True,nm0749439,nm0749439,the devils,2
tt0291376,Nayak: The Real Hero,2001,187,15736,True,nm0788171,nm0788171,nayak the real hero,4
tt0292490,Dil Chahta Hai,2001,183,70185,True,nm1027719,nm1260845,dil chahta hai,3
tt0303816,Cabin Fever,2002,93,76510,False,nm0744834,nm0669132,cabin fever,2
tt0304711,The Order,2003,102,17432,False,nm0001338,nm0001338,the order,2
tt0306841,Thé Lizzié McGúiré Mớvié,2003,94,4527,False,nm0266302,nm0591673,thé lizzié mcgúiré mớvié,4
tt0307466,Sin,2003,107,4527,False,nm0828623,nm0932569,sin,1
tt0310254,Tumko Na Bhool Paayenge,2002,160,2946,False,nm0660967,nm0415514,tumko na bhool paayenge,4
tt0312773,The Man of the Year,2003,105,2869,True,nm0284677,nm0578266,the man of the year,5
tt0315543,Ớpén Héárts,2002,113,10116,True,nm0081540,nm0421314,ớpén héárts,2
tt0315642,Wazir,2016,103,18501,True,nm2349060,nm7430071,wazir,1
tt0323571,Nemesis Game,2003,92,2151,False,nm1168394,nm1168394,nemesis game,2
tt0328844,The Inheritance,2003,115,4697,True,nm0283377,nm1227825,the inheritance,2
tt0329393,Mr. and Mrs. Iyer,2002,120,4776,True,nm0031967,nm0223338,mr and mrs iyer,4
tt0330536,Á Cớlt Is My Pásspớrt,1967,84,1933,True,nm0634601,nm0945257,á cớlt is my pásspớrt,5
tt0333701,Cheese and Jam,2003,92,4527,True,nm0229301,nm0229301,cheese and jam,3
tt0333764,Blue Gate Crossing,2002,85,3661,True,nm0947140,nm0947140,blue gate crossing,3
tt0337721,The Snow Walker,2003,103,10448,True,nm0001747,nm0610246,the snow walker,3
tt0340137,Grándé écớlé,2004,110,4527,False,nm0758431,nm0078811,grándé écớlé,2
tt0341495,Naked Weapon,2002,92,7448,False,nm0155642,nm0939147,naked weapon,2
tt0346491,Alexander,2004,175,166862,False,nm0000231,nm0436164,alexander,1
tt0347457,Daybreak,2003,110,1474,True,nm0750275,nm0750275,daybreak,1
tt0353357,Dáy ớf Wráth,2005,109,4527,False,nm0749011,nm0749011,dáy ớf wráth,3
tt0357282,The King,2002,130,2131,True,nm0334552,nm1558468,the king,2
tt0359013,Blade: Trinity,2004,113,172067,False,nm0275286,nm0170160,blade trinity,2
tt0361841,Little Black Book,2004,107,17925,False,nm0403541,nm0068183,little black book,3
tt0362270,The Life Aquatic with Steve Zissou,2004,119,189780,True,nm0027572,nm0000876,the life aquatic with steve zissou,6
tt0366555,Dead Scared,2004,87,1765,False,nm0437490,nm0437490,dead scared,2
tt0366840,Okkadu,2003,171,9170,True,nm0348015,nm0348015,okkadu,1
tt0368578,Are We There Yet?,2005,95,4527,False,nm0505152,nm0918955,are we there yet,4
tt0372873,Dragon Wars: D-War,2007,107,24278,False,nm0405374,nm0405374,dragon wars dwar,3
tt0377818,The Dukes of Hazzard,2005,104,77620,False,nm0151540,nm1627554,the dukes of hazzard,4
tt0381681,Béfớré Súnsét,2004,80,250751,True,nm0000500,nm0471811,béfớré súnsét,2
tt0382628,Dark Water,2005,105,61511,False,nm0758574,nm0947913,dark water,2
tt0385002,Gréén Stréét Hớớligáns,2005,109,147163,True,nm0591994,nm0791285,gréén stréét hớớligáns,3
tt0385751,Thé Kétchúp Éfféct,2004,90,4678,False,nm0264624,nm0264624,thé kétchúp éfféct,3
tt0388285,Going the Distance,2004,93,3633,False,nm0341716,nm0784177,going the distance,3
tt0388795,Brokeback Mountain,2005,134,342121,True,nm0000487,nm0652223,brokeback mountain,2
tt0397401,Drop Dead Sexy,2005,83,2423,False,nm0679951,nm0679951,drop dead sexy,3
tt0402022,Æon Flux,2005,93,126687,False,nm0476201,nm0161285,æon flux,2
tt0402230,The Great New Wonderful,2005,88,1492,False,nm0500444,nm1028558,the great new wonderful,4
tt0402906,Czech Dream,2005,90,2244,True,nm1150657,nm1150657,czech dream,2
tt0403016,Súpércrớss,2005,80,4656,False,nm0102434,nm2015292,súpércrớss,1
tt0407732,Dirty Deeds,2005,87,8522,False,nm0447583,nm1633174,dirty deeds,2
tt0407998,The Mistress of Spices,2005,92,5315,False,nm0074488,nm2117209,the mistress of spices,4
tt0408524,Bad News Bears,2005,113,21320,False,nm0000500,nm0720135,bad news bears,3
tt0410407,Ớrwéll Rớlls in His Grávé,2003,84,1131,True,nm0660622,nm0660622,ớrwéll rớlls in his grávé,5
tt0413615,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2005,214,1517,True,nm0122741,nm0911552,unforgivable blackness the rise and fall of jack johnson,9
tt0415689,Ouija Board,2004,120,1457,False,nm0014203,nm0014203,ouija board,2
tt0416051,Mr. Fix It,2005,93,1902,False,nm0006518,nm0006518,mr fix it,3
tt0416991,Moolaadé,2004,124,3779,True,nm0783733,nm0783733,moolaadé,1
tt0417011,Nerukku Ner,1997,178,2121,True,nm1182689,nm1182689,nerukku ner,2
tt0424205,Joyeux Noel,2005,116,28972,True,nm0137228,nm0137228,joyeux noel,2
tt0424345,Clerks II,2006,97,132963,True,nm0003620,nm0003620,clerks ii,2
tt0424992,Emma's Bliss,2005,99,1980,True,nm0846281,nm2292247,emmas bliss,2
tt0433383,"Good Night, and Good Luck.",2005,93,96558,True,nm0000123,nm0381416,good night and good luck,5
tt0434541,Macbeth,2006,109,2194,False,nm0942408,nm0000636,macbeth,1
tt0439876,What Love Is,2005,93,4527,False,nm0552358,nm0552358,what love is,3
tt0441297,Habana Blues,2005,115,4527,True,nm0952583,nm0952583,habana blues,2
tt0442286,The Hidden Blade,2005,132,6584,True,nm0945282,nm1330441,the hidden blade,3
tt0443431,Another Gay Movie,2006,92,8970,False,nm0827171,nm0436228,another gay movie,3
tt0443737,Death Trance,2005,89,1844,False,nm1647538,nm1647538,death trance,2
tt0446055,The Trials of Darryl Hunt,2006,106,1052,True,nm0827830,nm0839064,the trials of darryl hunt,5
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,119,44555,False,nm0919369,nm1752231,cirque du freak the vampires assistant,6
tt0451134,Mustang Sally,2006,85,1422,False,nm0467397,nm0467397,mustang sally,2
tt0452625,Good Luck Chuck,2007,101,88736,False,nm0375068,nm2521593,good luck chuck,3
tt0454776,Amazing Grace,2005,118,24543,True,nm0000776,nm1140275,amazing grace,2
tt0457297,The Butterfly Effect 2,2006,92,35369,False,nm0502954,nm0001239,the butterfly effect 2,4
tt0457496,Street Fight,2005,83,2046,True,nm1903582,nm1903582,street fight,2
tt0466449,Island of Lost Souls,2007,100,1773,False,nm1064048,nm1065452,island of lost souls,4
tt0466561,Thé Bớrdér Pớst,2006,94,6050,True,nm0342748,nm1053355,thé bớrdér pớst,3
tt0468965,Whén á Mán Fálls,2005,86,1343,False,nm1435316,nm1435316,whén á mán fálls,4
tt0472465,Infection,2005,81,1347,False,nm0089502,nm1996304,infection,1
tt0472562,Shake Hands with the Devil,2007,112,3373,True,nm0006854,nm1714819,shake hands with the devil,5
tt0473348,Déád Mén Wálking,2005,82,1332,False,nm1910620,nm0915004,déád mén wálking,3
tt0473604,Anukokunda Oka Roju,2005,145,1636,True,nm1923369,nm1923369,anukokunda oka roju,3
tt0475228,Bone Dry,2007,100,1204,False,nm2012022,nm0639604,bone dry,2
tt0475289,Hack!,2007,89,2228,False,nm0283550,nm0283550,hack,1
tt0478988,Thé Cáll ớf Cthúlhú,2005,90,8230,True,nm1411980,nm2028585,thé cáll ớf cthúlhú,4
tt0480249,I Am Legend,2007,101,720796,True,nm1349376,nm0181020,i am legend,3
tt0482461,Barry Munday,2010,95,4187,False,nm0195476,nm2060468,barry munday,2
tt0486674,What Just Happened,2008,104,27162,False,nm0001469,nm0513165,what just happened,3
tt0488177,My Girl and I,2005,97,2639,True,nm8274517,nm1715571,my girl and i,4
tt0489225,Man in the Chair,2007,107,1688,True,nm0775512,nm0775512,man in the chair,4
tt0490170,Lớvé Stớry 2050,2008,180,2432,False,nm0062614,nm1242455,lớvé stớry 2050,3
tt0493420,Thé Gréát Háppinéss Spácé: Tálé ớf án Ớsáká Lớvé Thiéf,2006,76,4527,True,nm1076250,\N,thé gréát háppinéss spácé tálé ớf án ớsáká lớvé thiéf,10
tt0494199,5ive Girls,2006,95,3470,False,nm1284464,nm1284464,5ive girls,2
tt0495747,Thé Qúick ánd thé Úndéád,2006,80,1414,False,nm2116824,nm2116824,thé qúick ánd thé úndéád,5
tt0498199,Just Love Me,2006,98,1588,False,nm0953686,nm0953686,just love me,3
tt0499375,Guru,2007,162,23099,True,nm0711745,nm0007124,guru,1
tt0756222,Art of the Devil 2,2005,100,1501,False,nm2197393,nm2175496,art of the devil 2,5
tt0773318,Déficit,2007,79,4527,False,nm0305558,nm2193829,déficit,1
tt0779982,Black Sheep,2006,87,40212,False,nm2204480,nm2204480,black sheep,2
tt0780534,My Mớm's Néw Bớyfriénd,2008,119,11631,False,nm0303032,nm0303032,my mớms néw bớyfriénd,4
tt0782042,Gén,2006,105,3511,False,nm2204103,nm2205653,gén,1
tt0787495,Netherbeast Incorporated,2007,93,1330,False,nm1324090,nm1782510,netherbeast incorporated,2
tt0787524,The Man Who Knew Infinity,2015,108,55085,True,nm0114226,nm2216692,the man who knew infinity,5
tt0790618,Remember the Daze,2007,101,4527,False,nm1881997,nm1881997,remember the daze,3
tt0800039,Forgetting Sarah Marshall,2008,111,275550,True,nm0831557,nm0781981,forgetting sarah marshall,3
tt0800069,Thé Hills Hávé Éyés 2,2007,89,62963,False,nm1170286,nm0186617,thé hills hávé éyés 2,5
tt0803080,Sáy Thát Yớú Lớvé Mé,2006,87,4527,False,nm0294878,nm2266884,sáy thát yớú lớvé mé,5
tt0809504,The Accidental Husband,2008,90,24063,False,nm0001162,nm0773731,the accidental husband,3
tt0814380,Notte prima degli esami - Oggi,2005,102,2218,False,nm0110292,nm2766853,notte prima degli esami  oggi,5
tt0816462,Conan the Barbarian,2005,113,97708,False,nm1197971,nm0397574,conan the barbarian,3
tt0819796,Pláy Mé á Lớvé Sớng,2007,106,1449,True,nm1203224,nm1203224,pláy mé á lớvé sớng,5
tt0822847,Priest,2011,87,118353,False,nm0829820,nm2312828,priest,1
tt0829176,Gallowwalkers,2012,90,4527,False,nm0331777,nm0331777,gallowwalkers,1
tt0841032,The Perfect Holiday,2007,96,3091,False,nm1457166,nm0825506,the perfect holiday,3
