tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,title_uniqueness,sentiment_score,word_count,title_word_length_std,tomatometer_rating,tomatometer_count,audience_rating,audience_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,Action & Adventure,Animation,Anime & Manga,Art House & International,Classics,Comedy,Cult Movies,Documentary,Drama,Faith & Spirituality,Gay & Lesbian,Horror,Kids & Family,Musical & Performing Arts,Mystery & Suspense,Romance,Science Fiction & Fantasy,Special Interest,Sports & Fitness,Television,Unknown,Western
122,7021,93,2665,True,71,6683,1935,6,0.3333333333333333,0.2,4,1.4142135623730951,100.0,12.0,78.0,390.0,12,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
123,5914,115,4793,True,309,4215,1936,6,0.3333333333333333,0.4,6,1.7950549357115013,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
124,1310,70,1461,True,1799,1025,1936,6,0.16666666666666666,0.0,6,1.5723301886761007,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125,5966,80,13335,True,2922,5783,1936,10,0.3333333333333333,0.0,5,2.0591260281974,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
126,1864,101,8817,True,3634,4284,1936,31,0.3333333333333333,0.0,1,0.0,90.0,20.0,86.0,1466.0,18,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
127,2392,92,12115,True,86,1763,1936,6,0.25,0.0,1,0.0,100.0,16.0,89.0,3092.0,16,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
128,3666,80,1219,False,3448,4482,1936,6,0.16666666666666666,0.5,4,0.7071067811865476,80.0,5.0,61.0,275.0,4,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129,3985,87,231243,True,21,21,1936,5,1.0,0.2,2,0.5,100.0,61.0,95.0,40236.0,61,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,4442,71,2253,True,365,3481,1936,12,0.25,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
131,4458,71,3077,True,2102,8548,1936,10,0.1111111111111111,0.0,2,3.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
132,6635,82,13452,True,2401,3813,1936,6,0.3333333333333333,0.0,3,2.449489742783178,100.0,13.0,79.0,4894.0,13,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
133,6680,96,2159,True,71,3628,1936,6,1.0,0.0,5,2.1354156504062622,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
134,5004,76,16166,True,5,1727,1936,28,0.14285714285714285,0.0,1,0.0,100.0,11.0,69.0,5377.0,11,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
135,5039,115,5371,True,3448,325,1936,7,0.3333333333333333,0.0,2,3.0,100.0,11.0,70.0,1337.0,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
136,5220,113,3236,True,295,2397,1936,6,0.3333333333333333,0.0,2,0.0,89.0,9.0,71.0,5459.0,8,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
137,5472,87,1323,True,3112,6314,1936,31,0.2,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
138,5589,103,13335,True,3270,4308,1936,28,0.14285714285714285,0.0,2,0.5,97.0,29.0,87.0,7395.0,28,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
139,4843,66,8480,False,1480,2546,1936,5,0.3333333333333333,0.0,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
140,7075,94,2458,True,766,10098,1936,6,0.5,0.1,3,1.8856180831641267,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
141,503,91,2698,True,2271,4370,1937,12,0.1,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
142,1206,109,7823,True,308,550,1936,14,0.2,0.0,1,0.0,93.0,14.0,83.0,4354.0,13,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
143,1309,71,13335,True,1799,1025,1937,6,0.25,0.0,5,2.3151673805580453,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
144,144,111,13606,True,3624,5520,1937,6,0.14285714285714285,0.0,5,1.32664991614216,94.0,17.0,89.0,9152.0,16,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
145,1669,93,13335,True,3634,3248,1937,6,0.5,-0.2,2,0.5,75.0,8.0,60.0,10373.0,6,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
146,1995,88,3417,True,2176,323,1937,6,0.5,0.43333333333333335,2,1.0,40.0,5.0,19.0,49.0,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
147,6182,138,4801,True,1420,3592,1937,6,0.05,0.7,3,0.816496580927726,95.0,19.0,76.0,1100.0,18,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
148,6415,116,13335,True,1217,5682,1937,6,0.25,0.0,5,1.019803902718557,82.0,33.0,73.0,2348.0,27,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
149,3756,91,8144,True,2409,5858,1937,6,0.2,0.0,4,2.0615528128088303,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
150,4122,88,10183,True,1930,6522,1940,6,0.16666666666666666,0.5,3,2.494438257849294,85.0,13.0,82.0,5622.0,11,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,4233,116,2497,True,3370,6979,1937,5,0.5,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
152,2897,86,1995,True,3642,4842,1937,6,1.0,0.0,4,2.1213203435596424,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
153,6674,118,2482,True,1967,6934,1937,6,0.16666666666666666,0.0,5,1.469693845669907,67.0,6.0,63.0,3025.0,4,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
154,6681,101,13335,True,1090,3385,1937,6,0.07142857142857142,0.0,4,2.29128784747792,100.0,10.0,80.0,716.0,10,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
155,5454,106,5254,True,3475,1024,1937,14,0.16666666666666666,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
156,7091,95,1644,True,2192,3695,1937,6,0.3333333333333333,0.0,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
157,7530,66,8109,True,1777,3637,1937,6,0.16666666666666666,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
158,5728,91,1967,True,3341,5075,1938,6,0.3333333333333333,0.0,5,2.9257477676655586,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
159,358,112,11088,True,200,5397,1938,29,0.25,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
160,1076,96,5544,True,3341,4743,1938,6,0.25,0.0,2,0.0,90.0,20.0,81.0,4219.0,18,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
161,1122,102,59515,True,220,5113,1938,28,0.5,0.0,3,2.494438257849294,93.0,46.0,89.0,39132.0,43,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
162,3412,100,7375,True,2922,8409,1938,10,0.3333333333333333,0.0,3,2.0548046676563256,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
163,5922,110,2066,True,3475,1887,1938,12,0.2,0.0,2,2.0,89.0,9.0,72.0,411.0,8,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
164,5769,133,1991,True,2706,5306,1938,6,0.5,0.0,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
165,2791,95,15746,True,308,6600,1938,31,0.3333333333333333,0.0,1,0.0,100.0,26.0,89.0,6649.0,26,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
166,2850,95,2613,True,918,744,1938,10,0.3333333333333333,0.0,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
167,6358,96,50707,True,5,7263,1938,6,0.3333333333333333,0.0,3,2.160246899469287,98.0,44.0,88.0,13018.0,43,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
168,4370,121,4727,True,2933,5822,1938,6,1.0,0.0,7,2.231499907401901,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
169,4737,96,8475,True,329,7118,1938,28,0.08333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
170,4646,91,13335,True,918,5626,1938,6,0.5,0.0,3,2.0548046676563256,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171,7069,90,1332,True,2826,933,1938,6,0.08333333333333333,0.1,4,1.299038105676658,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172,5727,85,6616,True,3573,2139,1939,6,0.25,0.0,5,2.9933259094191533,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
173,780,112,13335,True,3569,2682,1939,5,0.5,0.0,2,0.5,100.0,11.0,85.0,743.0,11,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
174,5903,72,2967,True,2646,2004,1939,6,0.3333333333333333,0.0,5,1.2,94.0,16.0,74.0,1155.0,24,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
175,1312,71,1366,True,1407,1025,1939,17,0.2,0.0,4,1.7853571071357126,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
176,1625,104,10794,True,1573,5861,1939,6,0.3333333333333333,-0.15,2,1.5,88.0,24.0,81.0,5226.0,21,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
177,1773,95,11094,True,2360,3534,1939,6,0.25,0.0,3,0.4714045207910317,96.0,25.0,82.0,4892.0,24,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
178,1863,104,5061,True,309,1304,1939,6,1.0,0.0,2,0.5,100.0,13.0,74.0,2620.0,13,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
179,6129,129,5917,True,2044,4599,1939,6,0.25,0.0,3,2.160246899469287,100.0,9.0,85.0,2888.0,9,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,2537,238,303845,True,1386,6979,1939,6,0.05555555555555555,0.0,4,0.4330127018922193,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
181,2545,114,10311,True,1420,6315,1939,6,0.125,0.0,3,2.0548046676563256,82.0,17.0,87.0,5661.0,14,3,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
182,6189,66,1426,False,1277,6375,1939,6,0.3333333333333333,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
183,2600,117,11628,True,3270,6123,1939,28,0.09090909090909091,0.0,2,1.0,92.0,26.0,74.0,6074.0,24,2,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
184,3002,94,2978,True,1090,1220,1939,6,0.5,0.0,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185,3166,106,4361,True,2003,4365,1939,10,0.125,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
186,6425,93,5980,True,2124,3318,1939,6,0.16666666666666666,-0.1875,3,2.0548046676563256,88.0,8.0,81.0,15278.0,7,1,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
187,3931,94,4904,True,2176,6183,1939,0,0.2,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
