tconst,Unnamed: 0,primaryTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt0119502,3286,The Last Time I Committed Suicide,2005,1997,92,2238.0,False,nm0443181,nm0443181
tt0119642,3294,Mean Guns,1997,,104,0.0,False,nm0089502,nm0925973
tt0119670,3296,Thé Mighty,1998,,100,12911.0,True,nm0155093,nm0495378
tt0120619,3339,Break Up,1998,,100,1858.0,False,nm0546159,nm0271259
tt0120670,3343,Firestorm,1998,,89,3939.0,False,nm0005871,nm0815425
tt0120696,3345,Hard Rain,1998,,97,34763.0,False,nm0004121,nm0003662
tt0120731,3351,The Legend of 1900,1998,,169,62087.0,True,nm0868153,nm0868153
tt0120836,3361,Lớst & Fớúnd,1999,,100,6465.0,False,nm0689385,nm0005450
tt0120917,3369,The Emperor's New Groove,2000,,78,192434.0,True,nm0227540,nm0910559
tt0123391,3383,Brigada Diverse intrã în actiune,1970,,100,1738.0,True,nm0236664,nm0862629
tt0126861,3398,Denial,2005,1998,93,0.0,False,nm0726472,nm0726472
tt0127834,3404,Seven Years Bad Luck,2005,1921,62,1213.0,True,nm0511729,nm0511729
tt0128445,3410,Rúshmớré,2005,1998,93,178673.0,True,nm0027572,nm0005562
tt0129387,3413,There's Something About Mary,1998,,119,302761.0,True,nm0268380,nm0125803
tt0130192,3418,Postmortem,1998,,105,2021.0,False,nm0089502,nm0568126
tt0130444,3420,Aimee & Jaguar,1999,,125,6447.0,True,nm0299621,nm7288074
tt0132245,3430,Driven,2001,,116,40605.0,False,nm0001317,nm0000230
tt0139615,3461,Slam,1998,,100,0.0,True,nm0505660,nm0931654
tt0139809,3462,Thé Thirtéénth Flớớr,1999,,100,70085.0,True,nm0750857,nm0148334
tt0140534,3470,Sathi Leelavathi,2005,1995,151,1359.0,True,nm0536818,nm1190372
tt0142243,3481,Dragon Ball Z: Wrath of the Dragon,1995,,52,8497.0,True,nm0973260,nm0468715
tt0143861,3487,Scratch,2001,,92,2785.0,True,nm0695629,\N
tt0145033,3497,Kingdom of Crooked Mirrors,1963,,75,1287.0,True,nm0745498,nm0345518
tt0154183,3519,First Rank,1990,,150,0.0,False,nm0007147,nm0007147
tt0158610,3541,The Fall of Rock & Roll,1989,,106,3140.0,True,nm0004206,nm0904356
tt0163676,3561,The in Crowd,2000,,105,4540.0,False,nm0005116,nm0357000
tt0165623,3574,Ángst,1983,,87,10269.0,True,nm0439231,nm0439231
tt0166110,3579,Bones,2001,,96,0.0,False,nm0225416,nm0582481
tt0166370,3584,Subconscious Cruelty,2000,,92,1824.0,False,nm0403963,nm0403963
tt0167341,3590,Tommy and the Wildcat,1998,,102,0.0,False,nm0837608,nm0351858
tt0175536,3629,Freeway II: Confessions of a Trickbaby,1999,,97,2962.0,False,nm0109165,nm0109165
tt0175880,3630,Magnolia,2005,1999,188,302174.0,True,nm0000759,nm0000759
tt0176269,3631,Universal Soldier: The Return,1999,,83,28923.0,False,nm0734747,nm0004591
tt0177650,3637,Company Man,2000,,95,2073.0,False,nm0569790,nm0569790
tt0179918,3645,Kamiondzije opet voze,1984,,88,1146.0,True,nm0229260,nm0586235
tt0180052,3646,Thé Ádvéntúrés ớf Plútớ Násh,2002,,95,25485.0,False,nm0881038,nm0193854
tt0186725,3678,Zátớichi's Cáné Swớrd,1967,,93,1169.0,True,nm0946638,nm0793753
tt0188766,3690,King of Comedy,1999,,85,6806.0,True,nm0159507,nm5718923
tt0190332,3695,"Crouching Tiger, Hidden Dragon",2000,,120,262431.0,True,nm0000487,nm0238893
tt0192718,3706,The Man Who Sleeps,1974,,77,3498.0,True,nm0673007,nm0673007
tt0196069,3714,Samsara,2001,,145,7829.0,True,nm0659023,nm0048973
tt0196219,3715,The Wrecking Crew,2000,,80,1232.0,False,nm0089502,nm0089502
tt0196635,3718,International Khiladi,1999,,175,2216.0,False,nm0576494,nm1022183
tt0200087,3728,Sarfarosh,1999,,174,25084.0,True,nm0559877,nm1597736
tt0201844,3736,Survival Island,2002,,85,4228.0,False,nm0384862,nm0384863
tt0205461,3749,Thomas and the Magic Railroad,2000,,85,4218.0,False,nm0020150,nm1138141
tt0209144,3759,Méméntớ,2000,,113,1180579.0,True,nm0634240,nm0634300
tt0209463,3761,The Wind Will Carry Us,2005,1999,118,10261.0,True,nm0452102,nm0452102
tt0212742,3779,After Alice,2000,,100,1750.0,False,nm0546159,nm0588572
tt0213790,3781,The Ladies Man,2000,,84,13018.0,False,nm0399737,nm0824482
tt0214871,3784,The Last Patrol,2000,,95,0.0,False,nm0504802,nm0519133
tt0220506,3802,Halloween: Resurrection,2002,,94,41851.0,False,nm0742819,nm0393517
tt0227277,3817,Burnt Money,2000,,125,6425.0,True,nm0686304,nm0686304
tt0232960,3825,Wớh Káún Thi?,1964,,140,1029.0,True,nm0451846,nm0729815
tt0233656,3830,Epicenter,2000,,102,1384.0,False,nm0160614,nm0564303
tt0233687,3831,The Eyes of Tammy Faye,2000,,79,1719.0,True,nm0047259,\N
tt0234652,3835,Sanctimony,2000,,87,1586.0,False,nm0093051,nm0093051
tt0241760,3867,The New Guy,2002,,88,0.0,False,nm0214036,nm0447583
tt0242150,3869,Xchange,2001,,110,2552.0,False,nm0610496,nm0820386
tt0245573,3887,XX/XY,2002,,91,3205.0,False,nm0157222,nm0157222
tt0246989,3898,Tomcats,2001,,95,18199.0,False,nm0201304,nm0201304
tt0247944,3902,Badal,2000,,166,1349.0,False,nm0438029,nm0765454
tt0248126,3906,Kabhi Khushi Kabhie Gham...,2001,,210,0.0,True,nm0424103,nm1099235
tt0248547,3908,Tholi Prema,2005,1998,146,3869.0,True,nm0440269,nm0440269
tt0252487,3931,The Chaos Class,2005,1975,87,39349.0,True,nm0251027,nm0407642
tt0252490,3934,Thé Cháớs Cláss Is Wáking Úp,1977,,94,0.0,True,nm0251027,nm0784149
tt0252589,3935,Kanli Nigar,1981,,81,0.0,True,nm0960375,nm0784149
tt0258291,3968,Wings of Glass,2000,,105,1559.0,False,nm0046636,nm0512130
tt0259324,3974,Ghost Rider,2007,,110,231319.0,False,nm0425756,nm0425756
tt0261199,3982,Thé Pricé ớf Áir,2005,2000,88,1128.0,False,nm0262923,nm0262923
tt0262432,3986,George Washington,2000,,89,8177.0,True,nm0337773,nm0337773
tt0262455,3987,Gundamma Katha,1962,,166,1486.0,True,nm0710563,nm0710589
tt0262942,3989,Savage Souls,2001,,120,1888.0,True,nm0749914,nm1351352
tt0266543,4016,Finding Nemo,2005,2003,100,993387.0,True,nm0881279,nm0721675
tt0266987,4019,Spy Game,2001,,126,153146.0,True,nm0001716,nm0033153
tt0268282,4026,The Elm-Chanted Forest,1986,,83,1425.0,True,nm0398585,nm0804862
tt0269356,4029,Ice Planet,2001,,83,1041.0,False,nm0463926,nm0174573
tt0270321,4035,Dr. Babasaheb Ambedkar,2000,,197,1797.0,True,nm0665374,nm0850247
tt0273718,4054,Commissar Shakespeare,2000,,113,3222.0,False,nm0149134,nm1868491
tt0274497,4057,The Ignorant Fairies,2001,,106,9029.0,True,nm0654858,nm0654858
tt0276744,4066,13 Moons,2002,,93,1233.0,False,nm0734319,nm0734319
tt0277615,4069,Bug,2002,,86,1124.0,True,nm0542062,nm0542062
tt0279983,4079,Néréyé Bákiyớr Bú Ádámlár,1976,,88,1772.0,True,nm0781261,nm0882448
tt0281373,4092,Snow Dogs,2002,,99,26380.0,False,nm0505152,nm0667305
tt0283885,4108,Anja & Viktor,2001,,90,1381.0,False,nm0098291,nm0433832
tt0285665,4117,Kúrúthipúnál,2005,1995,143,0.0,True,nm0820269,nm0631539
tt0286716,4123,Hulk,2003,,138,260766.0,False,nm0000487,nm0289833
tt0287467,4126,Talk to Her,2005,2002,112,109499.0,True,nm0000264,nm0000264
tt0291131,4144,The Devils,2002,,105,1194.0,True,nm0749439,nm0749439
tt0291376,4145,Nayak: The Real Hero,2001,,187,15736.0,True,nm0788171,nm0788171
tt0292490,4150,Dil Chahta Hai,2001,,183,70185.0,True,nm1027719,nm1260845
tt0303816,4197,Cabin Fever,2002,,93,76510.0,False,nm0744834,nm0669132
tt0304711,4203,The Order,2003,,102,17432.0,False,nm0001338,nm0001338
tt0306841,4212,Thé Lizzié McGúiré Mớvié,2003,,94,0.0,False,nm0266302,nm0591673
tt0307466,4219,Sin,2003,,107,0.0,False,nm0828623,nm0932569
tt0310254,4235,Tumko Na Bhool Paayenge,2002,,160,2946.0,False,nm0660967,nm0415514
tt0312773,4244,The Man of the Year,2003,,105,2869.0,True,nm0284677,nm0578266
tt0315543,4260,Ớpén Héárts,2002,,113,10116.0,True,nm0081540,nm0421314
tt0315642,4262,Wazir,2016,,103,18501.0,True,nm2349060,nm7430071
tt0323571,4290,Nemesis Game,2003,,92,2151.0,False,nm1168394,nm1168394
tt0328844,4315,The Inheritance,2003,,115,4697.0,True,nm0283377,nm1227825
tt0329393,4321,Mr. and Mrs. Iyer,2002,,120,4776.0,True,nm0031967,nm0223338
tt0330536,4328,Á Cớlt Is My Pásspớrt,1967,,84,1933.0,True,nm0634601,nm0945257
tt0333701,4337,Cheese and Jam,2003,,92,0.0,True,nm0229301,nm0229301
tt0333764,4338,Blue Gate Crossing,2002,,85,3661.0,True,nm0947140,nm0947140
tt0337721,4350,The Snow Walker,2003,,103,10448.0,True,nm0001747,nm0610246
tt0340137,4371,Grándé écớlé,2004,,110,0.0,False,nm0758431,nm0078811
tt0341495,4374,Naked Weapon,2002,,92,7448.0,False,nm0155642,nm0939147
tt0346491,4387,Alexander,2004,,175,166862.0,False,nm0000231,nm0436164
tt0347457,4394,Daybreak,2003,,110,1474.0,True,nm0750275,nm0750275
tt0353357,4415,Dáy ớf Wráth,2005,2006,109,0.0,False,nm0749011,nm0749011
tt0357282,4427,The King,2002,,130,2131.0,True,nm0334552,nm1558468
tt0359013,4435,Blade: Trinity,2004,,113,172067.0,False,nm0275286,nm0170160
tt0361841,4448,Little Black Book,2004,,107,17925.0,False,nm0403541,nm0068183
tt0362270,4455,The Life Aquatic with Steve Zissou,2004,,119,189780.0,True,nm0027572,nm0000876
tt0366555,4473,Dead Scared,2004,,87,1765.0,False,nm0437490,nm0437490
tt0366840,4477,Okkadu,2003,,171,9170.0,True,nm0348015,nm0348015
tt0368578,4489,Are We There Yet?,2005,,95,0.0,False,nm0505152,nm0918955
tt0372873,4514,Dragon Wars: D-War,2007,,107,24278.0,False,nm0405374,nm0405374
tt0377818,4555,The Dukes of Hazzard,2005,,104,77620.0,False,nm0151540,nm1627554
tt0381681,4580,Béfớré Súnsét,2004,,80,250751.0,True,nm0000500,nm0471811
tt0382628,4593,Dark Water,2005,,105,61511.0,False,nm0758574,nm0947913
tt0385002,4606,Gréén Stréét Hớớligáns,2005,,109,147163.0,True,nm0591994,nm0791285
tt0385751,4612,Thé Kétchúp Éfféct,2004,,90,4678.0,False,nm0264624,nm0264624
tt0388285,4633,Going the Distance,2004,,93,3633.0,False,nm0341716,nm0784177
tt0388795,4638,Brokeback Mountain,2005,,134,342121.0,True,nm0000487,nm0652223
tt0397401,4673,Drop Dead Sexy,2005,,83,2423.0,False,nm0679951,nm0679951
tt0402022,4691,Æon Flux,2005,,93,126687.0,False,nm0476201,nm0161285
tt0402230,4694,The Great New Wonderful,2005,,88,1492.0,False,nm0500444,nm1028558
tt0402906,4699,Czech Dream,2005,2004,90,2244.0,True,nm1150657,nm1150657
tt0403016,4700,Súpércrớss,2005,,80,4656.0,False,nm0102434,nm2015292
tt0407732,4719,Dirty Deeds,2005,,87,8522.0,False,nm0447583,nm1633174
tt0407998,4721,The Mistress of Spices,2005,,92,5315.0,False,nm0074488,nm2117209
tt0408524,4726,Bad News Bears,2005,,113,21320.0,False,nm0000500,nm0720135
tt0410407,4735,Ớrwéll Rớlls in His Grávé,2003,,84,1131.0,True,nm0660622,nm0660622
tt0413615,4749,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2005,2004,214,1517.0,True,nm0122741,nm0911552
tt0415689,4760,Ouija Board,2004,,120,1457.0,False,nm0014203,nm0014203
tt0416051,4764,Mr. Fix It,2005,2006,93,1902.0,False,nm0006518,nm0006518
tt0416991,4767,Moolaadé,2004,,124,3779.0,True,nm0783733,nm0783733
tt0417011,4768,Nerukku Ner,1997,,178,2121.0,True,nm1182689,nm1182689
tt0424205,4811,Joyeux Noel,2005,,116,28972.0,True,nm0137228,nm0137228
tt0424345,4813,Clerks II,2006,,97,132963.0,True,nm0003620,nm0003620
tt0424992,4822,Emma's Bliss,2005,2006,99,1980.0,True,nm0846281,nm2292247
tt0433383,4872,"Good Night, and Good Luck.",2005,,93,96558.0,True,nm0000123,nm0381416
tt0434541,4878,Macbeth,2006,,109,2194.0,False,nm0942408,nm0000636
tt0439876,4902,What Love Is,2005,2007,93,0.0,False,nm0552358,nm0552358
tt0441297,4906,Habana Blues,2005,,115,0.0,True,nm0952583,nm0952583
tt0442286,4910,The Hidden Blade,2005,2004,132,6584.0,True,nm0945282,nm1330441
tt0443431,4913,Another Gay Movie,2006,,92,8970.0,False,nm0827171,nm0436228
tt0443737,4919,Death Trance,2005,,89,1844.0,False,nm1647538,nm1647538
tt0446055,4929,The Trials of Darryl Hunt,2006,,106,1052.0,True,nm0827830,nm0839064
tt0450405,4948,Cirque du Freak: The Vampire's Assistant,2009,,119,44555.0,False,nm0919369,nm1752231
tt0451134,4955,Mustang Sally,2006,,85,1422.0,False,nm0467397,nm0467397
tt0452625,4961,Good Luck Chuck,2007,,101,88736.0,False,nm0375068,nm2521593
tt0454776,4970,Amazing Grace,2005,2006,118,24543.0,True,nm0000776,nm1140275
tt0457297,4986,The Butterfly Effect 2,2006,,92,35369.0,False,nm0502954,nm0001239
tt0457496,4991,Street Fight,2005,,83,2046.0,True,nm1903582,nm1903582
tt0466449,5028,Island of Lost Souls,2007,,100,1773.0,False,nm1064048,nm1065452
tt0466561,5029,Thé Bớrdér Pớst,2006,,94,6050.0,True,nm0342748,nm1053355
tt0468965,5041,Whén á Mán Fálls,2005,2007,86,1343.0,False,nm1435316,nm1435316
tt0472465,5054,Infection,2005,,81,1347.0,False,nm0089502,nm1996304
tt0472562,5055,Shake Hands with the Devil,2007,,112,3373.0,True,nm0006854,nm1714819
tt0473348,5058,Déád Mén Wálking,2005,,82,1332.0,False,nm1910620,nm0915004
tt0473604,5062,Anukokunda Oka Roju,2005,,145,1636.0,True,nm1923369,nm1923369
tt0475228,5070,Bone Dry,2007,,100,1204.0,False,nm2012022,nm0639604
tt0475289,5072,Hack!,2007,,89,2228.0,False,nm0283550,nm0283550
tt0478988,5101,Thé Cáll ớf Cthúlhú,2005,,90,8230.0,True,nm1411980,nm2028585
tt0480249,5110,I Am Legend,2007,,101,720796.0,True,nm1349376,nm0181020
tt0482461,5116,Barry Munday,2010,,95,4187.0,False,nm0195476,nm2060468
tt0486674,5139,What Just Happened,2008,,104,27162.0,False,nm0001469,nm0513165
tt0488177,5147,My Girl and I,2005,,97,2639.0,True,nm8274517,nm1715571
tt0489225,5155,Man in the Chair,2007,,107,1688.0,True,nm0775512,nm0775512
tt0490170,5160,Lớvé Stớry 2050,2008,,180,2432.0,False,nm0062614,nm1242455
tt0493420,5177,Thé Gréát Háppinéss Spácé: Tálé ớf án Ớsáká Lớvé Thiéf,2006,,76,0.0,True,nm1076250,\N
tt0494199,5181,5ive Girls,2006,,95,3470.0,False,nm1284464,nm1284464
tt0495747,5190,Thé Qúick ánd thé Úndéád,2006,,80,1414.0,False,nm2116824,nm2116824
tt0498199,5199,Just Love Me,2006,,98,1588.0,False,nm0953686,nm0953686
tt0499375,5209,Guru,2007,,162,23099.0,True,nm0711745,nm0007124
tt0756222,5213,Art of the Devil 2,2005,,100,1501.0,False,nm2197393,nm2175496
tt0773318,5246,Déficit,2007,,79,0.0,False,nm0305558,nm2193829
tt0779982,5251,Black Sheep,2006,,87,40212.0,False,nm2204480,nm2204480
tt0780534,5257,My Mớm's Néw Bớyfriénd,2008,,119,11631.0,False,nm0303032,nm0303032
tt0782042,5260,Gén,2006,,105,3511.0,False,nm2204103,nm2205653
tt0787495,5272,Netherbeast Incorporated,2007,,93,1330.0,False,nm1324090,nm1782510
tt0787524,5273,The Man Who Knew Infinity,2015,,108,55085.0,True,nm0114226,nm2216692
tt0790618,5274,Remember the Daze,2007,,101,0.0,False,nm1881997,nm1881997
tt0800039,5289,Forgetting Sarah Marshall,2008,,111,275550.0,True,nm0831557,nm0781981
tt0800069,5290,Thé Hills Hávé Éyés 2,2007,,89,62963.0,False,nm1170286,nm0186617
tt0803080,5296,Sáy Thát Yớú Lớvé Mé,2006,,87,0.0,False,nm0294878,nm2266884
tt0809504,5313,The Accidental Husband,2008,,90,24063.0,False,nm0001162,nm0773731
tt0814380,5327,Notte prima degli esami - Oggi,2005,2007,102,2218.0,False,nm0110292,nm2766853
tt0816462,5332,Conan the Barbarian,2005,2011,113,97708.0,False,nm1197971,nm0397574
tt0819796,5339,Pláy Mé á Lớvé Sớng,2007,,106,1449.0,True,nm1203224,nm1203224
tt0822847,5345,Priest,2011,,87,118353.0,False,nm0829820,nm2312828
tt0829176,5359,Gallowwalkers,2012,,90,0.0,False,nm0331777,nm0331777
tt0841032,5379,The Perfect Holiday,2007,,96,3091.0,False,nm1457166,nm0825506
tt0845424,5388,The Abortion,2006,,97,4226.0,False,nm2364318,nm2364318
tt0858492,5406,Vikramarkudu,2006,,140,3969.0,True,nm1442514,nm2375127
tt0872022,5420,Heavenly Forest,2006,,116,3181.0,True,nm0793944,nm1309354
tt0893406,5447,Loaded,2008,,98,0.0,False,nm1284023,nm1284023
tt0902952,5458,Acolytes,2008,,91,2323.0,False,nm0382054,nm0894683
tt0907618,5464,Aadavari Matalaku Ardhalu Verule,2007,,157,1186.0,True,nm1421754,nm2726547
tt0912580,5468,The Devil Came on Horseback,2007,,88,1587.0,True,nm0827830,nm0827830
tt0912585,5470,Ghosts of Abu Ghraib,2007,,78,1017.0,True,nm0448311,nm1766774
tt0913425,5473,Broken Embraces,2009,,127,40029.0,True,nm0000264,nm0000264
tt0951335,5510,The New Daughter,2005,2009,108,14964.0,False,nm1084937,nm2391938
tt0954937,5513,Fúll Métál Villágé,2005,2006,90,1059.0,True,nm1776064,nm1776064
tt0988045,5558,Sherlock Holmes,2009,,128,608408.0,True,nm0005363,nm0236279
tt0995827,5571,The Train: Some Lines Should Never Be Crossed...,2007,,134,1137.0,False,nm1202980,nm1300956
tt1010048,5592,Slumdog Millionaire,2008,,120,822486.0,True,nm0849164,nm3139511
tt10272386,5635,The Father,2020,,97,109918.0,True,nm1725469,nm1725469
tt1034305,5663,Don't Look Up,2009,,85,0.0,False,nm0150897,nm0620378
tt1034419,5666,White Lightnin',2009,,92,1732.0,True,nm0614212,nm2448288
tt1038685,5674,The King of Fighters,2010,,93,4265.0,False,nm0150906,nm3227459
tt1046173,5685,G.I. Joe: The Rise of Cobra,2009,,118,205593.0,False,nm0814085,nm0814085
tt10530176,5703,The Call,2005,2020,112,26797.0,True,nm8066994,nm8066994
tt10534500,5705,#Home,2005,2021,158,10591.0,True,nm6293294,nm6293294
tt10623524,5725,Chal Mera Putt,2019,,124,2705.0,True,nm7569493,nm4543764
tt1067920,5737,Detective Conan: The Last Wizard of the Century,1999,,105,2244.0,True,nm0945506,nm0425061
tt10734864,5752,Honeydew,2020,,106,1436.0,False,nm4417935,nm5515521
tt10883506,5784,A Sun,2019,,156,7282.0,True,nm3010935,nm3010935
tt1091863,5794,With Great Power: The Stan Lee Story,2010,,80,1035.0,True,nm2759833,\N
tt1096997,5813,The Pagan Queen,2009,,99,2155.0,False,nm1127897,nm1127897
tt1097256,5814,Pléásé Vớté fớr Mé,2007,,58,1354.0,True,nm1286892,\N
tt11033952,5827,Square One: Michael Jackson,2019,,83,0.0,True,nm11021626,nm11021626
tt11068166,5836,All Hands on Deck,2020,,95,1242.0,True,nm2145328,nm1771591
tt1119191,5857,Thé Killing Rớớm,2009,,93,14258.0,False,nm0509448,nm0668754
tt11233960,5866,The Unforgivable,2021,,112,15759.0,True,nm3519173,nm0906550
tt1123894,5868,And Then Came Lola,2009,,71,1663.0,False,nm2804620,nm0797962
tt1125849,5874,The Wrestler,2008,,109,298596.0,True,nm0004716,nm1557909
tt1130964,5891,The 5th Quarter,2010,,101,1578.0,False,nm0081279,nm0081279
tt1130981,5892,Téár This Héárt Ớút,2008,,107,2296.0,True,nm0810997,nm0810997
tt1132620,5902,Thé Girl with thé Drágớn Táttớớ,2009,,152,213591.0,True,nm0649117,nm2297183
tt1135095,5911,Tell Tale,2009,,93,5052.0,False,nm0191147,nm0000590
tt11357580,5913,Luz,2020,,118,6020.0,True,nm4296517,nm4296517
tt1137477,5917,Scourge,2008,,92,1081.0,False,nm0702987,nm0702987
tt11515380,5957,3rd Class,2020,,130,1598.0,True,\N,nm5680219
tt1161951,5992,Amateur Porn Star Killer 2,2008,,80,1062.0,False,nm1546474,nm2882289
tt1172522,6008,Machan,2008,,109,2078.0,True,nm0664667,nm0664667
tt11730940,6012,Bamfaad,2020,,102,2163.0,True,nm8300759,nm8734513
tt11809034,6034,Rurouni Kenshin: Final Chapter Part I - The Final,2021,,138,7424.0,True,nm3311094,nm0914941
tt1187044,6049,The Maid,2009,,95,5932.0,True,nm2928364,nm1425747
tt1189383,6056,Thé Máskéd Gáng: Cyprús,2008,,87,0.0,False,nm2083706,nm2083706
tt1194238,6064,Pớlytéchniqúé,2009,,77,15651.0,True,nm0898288,nm1266316
tt12027020,6081,LA Originals,2020,,92,1729.0,True,nm1474553,nm0704378
tt12108622,6094,Infinitum: Subject Unknown,2021,,86,6718.0,False,nm2235400,nm3618146
tt1212436,6096,The Back-up Plan,2010,,104,49373.0,False,nm0693561,nm1180074
tt1225831,6114,Extraordinary Stories,2008,,245,0.0,True,nm1183471,nm1183471
tt1230165,6123,Rớck Ớn!!,2008,,145,21649.0,True,nm0438461,nm0438461
tt1234541,6131,Thé Búttérfly Éfféct 3: Révélátiớns,2009,,90,19379.0,False,nm0343713,nm0110256
tt1235830,6137,Chico & Rita,2010,,94,9031.0,True,nm0874096,nm0874096
tt1236472,6141,Lemmy,2010,,116,8204.0,True,nm1261206,nm1217518
tt1238302,6142,Scarce,2008,,93,1014.0,False,nm2373106,nm2373713
tt12459520,6162,The Claus Family,2020,,96,1492.0,False,nm1186427,nm3805381
tt1255953,6176,Incendies,2010,,131,165991.0,True,nm0898288,nm4034068
tt12801262,6221,Luca,2021,,95,121835.0,True,nm1154836,nm6590106
tt1280567,6222,Last Stop 174,2008,,110,5104.0,True,nm0000853,nm1130251
tt1286154,6236,"Follow Kadri, Not Your Heart",2009,,102,1646.0,False,nm0848881,nm1614745
tt12934748,6255,Waiting for Death,2020,,50,1131.0,True,nm7541803,nm4087886
tt1296373,6261,The FP,2011,,82,1713.0,False,nm1875808,nm1060930
tt13069986,6275,After We Fell,2021,,98,7576.0,False,nm2500541,nm0757267
tt13095604,6283,The Phenomenon,2005,2020,100,2872.0,True,nm2276454,nm4327992
tt1324059,6307,Wake Up Sid,2009,,138,30215.0,True,nm2209781,nm1145539
tt1327200,6314,The Reeds,2010,,86,0.0,False,nm1037428,nm0303254
tt1345777,6354,Ishqiya,2010,,118,10305.0,True,nm1322477,nm1322477
tt1349853,6359,Overheard,2009,,100,3104.0,True,nm0538320,nm0159039
tt1352852,6366,Thé Yés Mén Fix thé Wớrld,2009,,87,0.0,True,nm1724413,nm1724413
tt1355638,6369,The Rabbi's Cat,2011,,100,3396.0,True,nm2677924,nm2677924
tt13624868,6375,Udumb,2021,,100,1024.0,True,nm7509231,nm12138812
tt1364289,6376,Samyy luchshiy film 2,2009,,80,1557.0,False,nm0284454,nm2152569
tt1365048,6377,3-D Sex and Zen: Extreme Ecstasy,2011,,129,2659.0,False,nm4029670,nm4026430
tt1368068,6384,Deli Deli Olma,2009,,100,1809.0,True,nm1754484,nm3297762
tt1376717,6402,Pláy,2011,,118,5103.0,True,nm1128037,nm1128037
tt1381512,6406,RoboGeisha,2005,2009,102,2535.0,False,nm1175724,nm1175724
tt13944546,6423,Amma Deevena,2021,,129,1249.0,True,nm12276991,nm12276991
tt1415290,6457,Son of Babylon,2009,,100,1402.0,True,nm1865534,nm3448521
tt1417592,6460,Péárl Jám Twénty,2011,,119,7827.0,True,nm0001081,nm0001081
tt1418646,6461,Beneath Hill 60,2010,,122,7983.0,True,nm0801327,nm0730000
