column0,tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,movie_age,log_numVotes,runtime_category
5818,tt10991188,World Famous Lover,2020.0,154,2920.0,False,,,5.0,7.979681302387741,very long
5861,tt1120897,Dhan Dhana Dhan Goal,2007.0,167,2505.0,False,,,18.0,7.826443135456014,very long
5896,tt1131724,2:22,2017.0,98,22194.0,False,,,8.0,10.007622317268135,long
6181,tt12607910,Black Is King,2020.0,85,8617.0,False,,,5.0,9.061608318175784,medium
6191,tt1264904,Little Nicholas,2009.0,91,12927.0,True,,,16.0,9.467150780760877,long
6242,tt1288461,Gurren Lagann the Movie: Childhood's End,2008.0,112,1555.0,True,,,17.0,7.349873704738337,long
6302,tt1320291,Thé Rééf,2010.0,94,18662.0,False,,,15.0,9.83429823318313,long
6412,tt1388441,Mugavari,2000.0,156,1237.0,True,,,25.0,7.121252453244542,very long
6681,tt1568929,The Mooring,2012.0,90,1101.0,False,,,13.0,7.004881989712859,medium
6874,tt1698648,Girl Most Likely,2012.0,103,15234.0,False,,,13.0,9.63135069141981,long
7160,tt1937092,Always Kabhi Kabhi,2011.0,126,1336.0,False,,,14.0,7.198183577101943,very long
7169,tt1947998,Dear God No!,2011.0,81,1710.0,False,,,14.0,7.444833273892193,medium
7283,tt2081438,Zombie Massacre,2013.0,87,1811.0,False,,,12.0,7.502186486602924,medium
7301,tt2102496,Cabin Fever 3: Patient Zero,2014.0,91,7507.0,False,,,11.0,8.9237243977064,long
7319,tt2114440,Musallat 2: Lanet,2011.0,82,1895.0,False,,,14.0,7.547501682814967,medium
7836,tt2866360,Coherence,2013.0,89,119867.0,True,,,12.0,11.69414641632015,medium
8352,tt3899262,Cybớrg X,2016.0,90,2114.0,False,,,9.0,7.656810091480378,medium
8587,tt4459912,Honeymoon,2015.0,96,1082.0,False,,,10.0,6.9874902470009905,long
8605,tt4516040,Benji the Dove,2018.0,88,3328.0,True,,,7.0,8.110427237575024,medium
8690,tt4765284,Pitch Perfect 3,2017.0,93,60826.0,False,,,8.0,11.015789048327752,long
8702,tt4806012,Heroes Wanted,2016.0,95,1925.0,False,,,9.0,7.563200592358071,long
8717,tt4849176,Sneekweek,2016.0,108,1242.0,False,,,9.0,7.1252830915107115,long
8746,tt4915318,Cávé,2016.0,85,2198.0,False,,,9.0,7.695757990554761,medium
8747,tt4915672,7 Guardians of the Tomb,2018.0,90,4145.0,False,,,7.0,8.329899292995725,medium
9141,tt5959700,Thớdári,2016.0,168,1132.0,False,,,9.0,7.0326242610280065,very long
9171,tt6067750,Néttlé,2016.0,63,1941.0,True,,,9.0,7.571473648851271,medium
9193,tt6126294,Remo,2016.0,151,2347.0,False,,,9.0,7.761319180947987,very long
9389,tt6841812,United Colors of Bennett Song,2018.0,108,1006.0,False,,,7.0,6.914730892718563,long
9473,tt7249854,Néné Rájú Néné Mántri,2017.0,153,1364.0,False,,,8.0,7.21890970761906,very long
9511,tt7369722,The Sandman,2017.0,88,,False,,,8.0,,medium
233,tt0031398,Gunga Din,1939.0,117,11628.0,True,,,86.0,9.361257257293044,long
447,tt0039768,Ride the Pink Horse,1947.0,101,2926.0,True,,,78.0,7.9817332866918855,long
762,tt0052046,The Philosopher's Stone,1958.0,111,1158.0,True,,,67.0,7.055312843339752,long
816,tt0053250,First Spaceship on Venus,1960.0,93,2820.0,False,,,65.0,7.944846711001996,long
1088,tt0060177,The Blue Max,1966.0,156,6759.0,True,,,59.0,8.81877816903701,very long
1125,tt0061198,Old Firehand,1966.0,98,1134.0,False,,,59.0,7.034387929915503,long
1453,tt0069810,Bobby,1973.0,168,,True,,,52.0,,very long
1886,tt0082812,Night School,1981.0,88,2694.0,False,,,44.0,7.899153483343097,medium
2300,tt0092802,Cross My Heart,1987.0,90,,False,,,38.0,,medium
2396,tt0094828,Camille Claudel,1988.0,175,6630.0,True,,,37.0,8.799510901368867,very long
2591,tt0100050,Lớớk Whớ's Tálking Tớớ,1990.0,81,45944.0,False,,,35.0,10.735200307934985,medium
2758,tt0105179,Prom Night IV: Deliver Us from Evil,1991.0,92,1766.0,False,,,34.0,7.4770384723196965,long
2934,tt0110201,Háil thé Júdgé,1994.0,106,3709.0,True,,,31.0,8.21878715560148,long
3081,tt0114508,Species,1995.0,108,78430.0,False,,,30.0,11.269974536348558,long
3110,tt0115658,Bérnié,1996.0,87,,True,,,29.0,,medium
3359,tt0120789,Pléásántvillé,1998.0,124,126079.0,True,,,27.0,11.744671905091707,very long
3603,tt0168972,Love & Pop,1998.0,110,1352.0,True,,,27.0,7.210079628170788,long
3698,tt0190590,"O Brother, Where Art Thou?",2000.0,107,300505.0,True,,,25.0,12.613222999480197,long
3744,tt0203632,The Princess and the Warrior,2000.0,135,14415.0,True,,,25.0,9.57609397984812,very long
3914,tt0249188,Thoovanathumbikal,1987.0,151,3967.0,True,,,38.0,8.286017468404763,very long
3933,tt0252489,The Chaos Class Is on Vacation,1977.0,97,17419.0,True,,,48.0,9.765374250406493,long
3970,tt0258470,Bubble Boy,2001.0,84,32701.0,False,,,24.0,10.395191517094531,medium
4128,tt0287803,Fate: Tales About Darkness,2001.0,119,5595.0,True,,,24.0,8.629807335785372,long
4243,tt0312528,The Cat in the Hat,2003.0,82,,False,,,22.0,,medium
4269,tt0317226,Marooned in Iraq,2002.0,100,1464.0,True,,,23.0,7.289610521451167,long
4342,tt0334416,Stevie,2002.0,140,2608.0,True,,,23.0,7.866722285136729,very long
4451,tt0362129,Seeing Other People,2004.0,90,2936.0,False,,,21.0,7.98514393119862,medium
4507,tt0370082,Wishing Stáirs,2003.0,100,3101.0,False,,,22.0,8.039802343736485,long
4755,tt0415160,Minotaur,2006.0,93,4729.0,False,,,19.0,8.46168048148598,long
4976,tt0455499,Garfield: A Tail of Two Kitties,2006.0,82,41517.0,False,,,19.0,10.63388234712274,medium
5509,tt0951216,Mad Money,2008.0,104,21240.0,False,,,17.0,9.963688555226884,long
5623,tt10230422,Class of '83,2020.0,98,5461.0,False,,,5.0,8.60557030203365,long
5707,tt1053859,The Grudge 3,2009.0,90,18232.0,False,,,16.0,9.810988418039205,medium
5760,tt1077026,"Grande, grosso e... Verdone",2008.0,135,1420.0,False,,,17.0,7.259116128097101,very long
5825,tt1103256,Red Sands,2009.0,89,3500.0,False,,,16.0,8.160803920954665,medium
5910,tt1134674,ZMD: Zớmbiés ớf Máss Déstrúctiớn,2009.0,89,4140.0,False,,,16.0,8.328692583545568,medium
6101,tt1217565,Radio Day,2008.0,100,3343.0,True,,,17.0,8.114922974204593,long
6575,tt1502417,Ássássins Rún,2013.0,88,1541.0,False,,,12.0,7.340835554123275,medium
6668,tt1564916,Head Over Heels,2010.0,101,2351.0,False,,,15.0,7.763021309018518,long
6745,tt1609808,Åsá-Nissé - Wälkớm tớ Knớhúlt,2011.0,89,1175.0,False,,,14.0,7.069874128458572,medium
6946,tt1753584,Sexual Chronicles of a French Family,2012.0,85,,False,,,13.0,,medium
7391,tt2192100,Gizem Birimi,2013.0,95,1165.0,True,,,12.0,7.061334366910438,long
7705,tt2544734,Bullet,2014.0,87,3526.0,False,,,11.0,8.168202930236053,medium
7780,tt2716382,Sea Fever,2019.0,95,10052.0,False,,,6.0,9.215626376405421,long
7807,tt2788716,Welcome to Me,2014.0,87,18734.0,False,,,11.0,9.838148711227788,medium
7810,tt2797106,Way Back Home,2013.0,131,1250.0,True,,,12.0,7.1316985104669115,very long
8094,tt3398788,Hớtél Inférnớ,2013.0,80,1540.0,False,,,12.0,7.340186835320115,medium
8139,tt3495000,Mardaani,2014.0,113,12346.0,True,,,11.0,9.421168397567744,long
8171,tt3538328,We Are Twisted Fucking Sister!,2014.0,135,1668.0,True,,,11.0,7.419979923661835,very long
8322,tt3824458,Tangerine,2015.0,88,29672.0,True,,,10.0,10.29799282040795,medium
8453,tt4144190,Wiener-Dog,2016.0,88,9968.0,False,,,9.0,9.207235557022704,medium
8471,tt4172146,Summer of 8,2016.0,88,1227.0,False,,,9.0,7.113142108707088,medium
8557,tt4387040,Airlift,2016.0,130,55579.0,True,,,9.0,10.925578703296495,very long
8618,tt4557956,Crásh Pád,2017.0,91,4392.0,False,,,8.0,8.38776764397578,long
8627,tt4577344,ClownTown,2016.0,86,1508.0,False,,,9.0,7.319202458767849,medium
8735,tt4898564,Red Devil,2019.0,93,6306.0,False,,,6.0,8.749415406663651,long
8851,tt5200814,Hớ Mánn Jáháán,2015.0,170,1829.0,True,,,10.0,7.512071245835466,very long
9044,tt5708172,Pớrtá dớs Fúndớs: Cớntrátớ Vitálíciớ,2016.0,100,1395.0,False,,,9.0,7.241366283322318,long
9183,tt6087426,Still/Born,2017.0,87,3979.0,False,,,8.0,8.289037098278483,medium
9408,tt6923462,Manto,2018.0,112,4108.0,True,,,7.0,8.32093496888341,long
9613,tt7838252,K.G.F: Cháptér 1,2018.0,156,,True,,,7.0,,very long
161,tt0027441,Charlie Chan at the Race Track,1936.0,70,1461.0,True,,,89.0,7.2875606403097235,medium
221,tt0031088,Beau Geste,1939.0,112,,True,,,86.0,,long
527,tt0043137,Winchester '73,1950.0,92,19181.0,True,,,75.0,9.861727618287896,long
573,tt0045161,The Sniper,1952.0,88,3221.0,True,,,73.0,8.07775756373692,medium
584,tt0045555,The Big Heat,1953.0,89,25741.0,True,,,72.0,10.155879178209323,medium
621,tt0047444,Samurai I: Musashi Miyamoto,1954.0,93,8299.0,True,,,71.0,9.02401079378469,long
637,tt0048002,Don Camillo e l'on. Peppone,1955.0,97,2039.0,True,,,70.0,7.620705086838262,long
665,tt0048820,Princess Yang Kwei-fei,1955.0,98,1812.0,True,,,70.0,7.502738210754851,long
784,tt0052654,The Bridge,1959.0,103,7593.0,True,,,66.0,8.935113740791747,long
823,tt0053403,The Cow and I,1959.0,118,1408.0,True,,,66.0,7.25063551189868,long
1069,tt0059573,A Patch of Blue,1965.0,105,8037.0,True,,,60.0,8.991935575009146,long
1365,tt0067491,Night of Dark Shadows,1971.0,95,1556.0,False,,,54.0,7.350516171833998,long
1458,tt0069909,Un comisar acuzã,1974.0,114,1007.0,True,,,51.0,6.915723448631314,long
1531,tt0072317,The Trial of Billy Jack,1974.0,170,1350.0,False,,,51.0,7.208600337960199,very long
1948,tt0084465,Thé Préfáb Péớplé,1982.0,102,1118.0,True,,,43.0,7.020190708311925,long
2188,tt0089960,Vagabond,1985.0,105,10520.0,True,,,40.0,9.261128538808288,long
2386,tt0094675,Ariel,1988.0,72,6682.0,True,,,37.0,8.80732226751107,medium
2449,tt0095956,Rambo III,1988.0,102,127431.0,False,,,37.0,11.755338167974474,long
2463,tt0096328,U2: Rattle and Hum,1988.0,99,5843.0,True,,,37.0,8.67317077287059,long
2545,tt0098375,Spontaneous Combustion,1990.0,97,2552.0,False,,,35.0,7.845024417241484,long
2938,tt0110251,Nobody Loves Me,1994.0,104,1178.0,True,,,31.0,7.072421900537371,long
3259,tt0119116,The Fifth Element,1997.0,126,454017.0,True,,,28.0,13.025892123814634,very long
3285,tt0119457,Kicked in the Head,1997.0,87,1036.0,False,,,28.0,6.9440872082295275,medium
3394,tt0126029,Shrek,2001.0,90,644399.0,True,,,24.0,13.376074930284956,medium
3416,tt0129908,Ernest in the Army,1998.0,85,,False,,,27.0,,medium
3421,tt0130529,Cane Toads: An Unnatural History,1988.0,47,1229.0,True,,,37.0,7.114769448366463,short
3855,tt0239395,Cats & Dogs,2001.0,87,58527.0,False,,,24.0,10.977260551190593,medium
3858,tt0240200,Water,2005.0,117,14719.0,True,,,20.0,9.596962392282867,long
4078,tt0279895,My Best Friend,2001.0,104,1034.0,False,,,24.0,6.942156705699469,long
4402,tt0349825,Miracle,2004.0,135,52232.0,True,,,21.0,10.863469758034709,very long
4417,tt0353969,Memories of Murder,2003.0,131,163620.0,True,,,22.0,12.005308056771296,very long
4505,tt0369735,Monster-in-Law,2005.0,101,59307.0,False,,,20.0,10.990499483137917,long
4887,tt0436697,The Queen,2006.0,103,108033.0,True,,,19.0,11.590201271377385,long
4909,tt0441773,Kung Fu Panda,2008.0,92,443161.0,True,,,17.0,13.001690670667118,long
5205,tt0499097,Without Remorse,2021.0,109,51231.0,False,,,4.0,10.84411961579644,long
5216,tt0756725,Where God Left His Shoes,2007.0,96,1071.0,True,,,18.0,6.977281341630747,long
5288,tt0800003,Delta Farce,2007.0,90,11025.0,False,,,18.0,9.30801139914963,medium
5442,tt0891592,Stréét Fightér: Thé Légénd ớf Chún-Li,2009.0,96,,False,,,16.0,,long
5448,tt0893412,From Prada to Nada,2011.0,107,14884.0,False,,,14.0,9.608109273449877,long
5823,tt11023922,Spirits in thé Fớrést,2019.0,83,1174.0,True,,,6.0,7.069023426578259,medium
5824,tt1103153,Killers,2010.0,100,90104.0,False,,,15.0,11.408730935952372,long
5940,tt1144804,Kambakkht Ishq,2009.0,142,,False,,,16.0,,very long
5985,tt1160629,Suspect X,2008.0,128,3323.0,True,,,17.0,8.10892415597534,very long
6022,tt11767722,Sun Children,2020.0,99,,True,,,5.0,,long
6023,tt1176960,One Two Three,2008.0,135,2631.0,False,,,17.0,7.875499292445208,very long
6075,tt1198153,The Assassin Next Door,2009.0,103,2701.0,False,,,16.0,7.9017475185201445,long
6175,tt1255951,De Dana Dan,2009.0,162,,False,,,16.0,,very long
6212,tt1276419,A Royal Affair,2012.0,137,46333.0,True,,,13.0,10.743631311830415,very long
6226,tt12839816,Asalu Em Jarigindhante,2020.0,110,5428.0,True,,,5.0,8.599510233905452,long
6268,tt1302067,Yogi Bear,2010.0,81,21393.0,False,,,15.0,9.970865787866076,medium
6296,tt1316622,Wréckéd,2010.0,91,16096.0,False,,,15.0,9.68638819820623,long
6391,tt1369706,The Ward,2010.0,89,41836.0,False,,,15.0,10.641536394447272,medium
6742,tt1608516,Lauf Junge lauf,2013.0,112,2369.0,True,,,12.0,7.7706452341291765,long
6794,tt1646975,Le Quattro Volte,2010.0,88,3887.0,True,,,15.0,8.265650165580329,medium
6795,tt1646987,Wrath of the Titans,2012.0,99,186139.0,False,,,13.0,12.134254357739701,long
7001,tt1798188,From Up on Poppy Hill,2011.0,91,,True,,,14.0,,long
7175,tt1954470,Gangs of Wasseypur,2012.0,321,91134.0,True,,,13.0,11.420097202659035,epic
7336,tt2140629,Arizona,2018.0,85,7607.0,False,,,7.0,8.936955604225226,medium
7450,tt2245544,Carry on Jatta,2012.0,143,3187.0,True,,,13.0,8.067149039910106,very long
7511,tt2315152,A Werewolf Boy,2012.0,122,7577.0,True,,,13.0,8.933004591578547,very long
7536,tt2337841,Bottom of the World,2017.0,85,,False,,,8.0,,medium
7661,tt2465578,Human Capital,2013.0,111,12346.0,True,,,12.0,9.421168397567744,long
7701,tt2543164,Arrival,2016.0,116,650418.0,True,,,9.0,13.38537204958118,long
7761,tt2667380,Kill Command,2016.0,99,13879.0,False,,,9.0,9.538204234060796,long
7846,tt2886632,Enclave,2015.0,92,,True,,,10.0,,long
7953,tt3105350,The Calculator,2014.0,82,1109.0,False,,,11.0,7.01211529430638,medium
7967,tt3129564,Diplớmácy,2014.0,84,5379.0,True,,,11.0,8.59044365315583,medium
7990,tt3177316,Honeymoon,2014.0,87,,False,,,11.0,,medium
8138,tt3491962,Outlaws and Angels,2016.0,120,3289.0,False,,,9.0,8.098642843759418,long
8339,tt3861144,Paranormal Evil,2017.0,93,1104.0,False,,,8.0,7.007600613951853,long
8387,tt3996396,Yatra,2018.0,127,3505.0,True,,,7.0,8.16223106548118,very long
8419,tt4065414,A Good American,2015.0,100,1181.0,True,,,10.0,7.074963197966044,long
8731,tt4888982,The Control,2018.0,94,1965.0,False,,,7.0,7.583756300707112,long
8970,tt5537140,The Red Maple Leaf,2016.0,132,4513.0,False,,,9.0,8.414938957377482,very long
8987,tt5580392,Amateur,2018.0,96,4153.0,False,,,7.0,8.331827004436057,long
9174,tt6068978,Amityville Exorcism,2017.0,77,3600.0,False,,,8.0,8.188966863648876,medium
9303,tt6508228,Ghosts of War,2020.0,94,8932.0,False,,,5.0,9.09750756370184,long
9315,tt6542108,Pátrick thé Púg,2018.0,94,3403.0,False,,,7.0,8.132706489693264,long
9357,tt6722976,The Elephant Queen,2018.0,96,1746.0,True,,,7.0,7.465655310134056,long
9608,tt7797658,Awe!,2018.0,150,4810.0,True,,,7.0,8.478660241699453,very long
9753,tt8380776,Gránd Islé,2019.0,97,4497.0,False,,,6.0,8.411388132519262,long
9768,tt8444450,Pet Graveyard,2019.0,100,1282.0,False,,,6.0,7.1569563646156364,long
9888,tt9128686,The Pool,2018.0,91,2222.0,False,,,7.0,7.706612913964197,long
9944,tt9442842,In Séárch ớf Dárknéss,2019.0,264,2682.0,True,,,6.0,7.894690850425624,epic
611,tt0046874,The Country Girl,1954.0,104,5845.0,True,,,71.0,8.673512945671192,long
937,tt0056058,Hara-Kiri,1962.0,133,50633.0,True,,,63.0,10.832378566386021,very long
1065,tt0059496,The Nanny,1965.0,91,5995.0,True,,,60.0,8.698847859222488,long
1192,tt0062776,Candy,1968.0,124,3082.0,False,,,57.0,8.03365842788615,very long
1350,tt0067123,Gamera vs. Zigra,1971.0,87,,False,,,54.0,,medium
1359,tt0067372,Macbeth,1971.0,140,13354.0,True,,,54.0,9.49964612554406,very long
1560,tt0073155,That Most Important Thing: Love,1975.0,109,3769.0,True,,,50.0,8.234830280442056,long
2043,tt0086345,Space Raiders,1983.0,84,,False,,,42.0,,medium
2090,tt0087425,Hot Dog... The Movie,1983.0,96,3368.0,False,,,42.0,8.122371243406553,long
2584,tt0099810,The Hunt for Red October,1990.0,135,190578.0,True,,,35.0,12.157822085748105,very long
2858,tt0108186,Son in Law,1993.0,95,19663.0,False,,,32.0,9.886544831805816,long
3129,tt0116116,Dévil's Islánd,1996.0,99,,True,,,29.0,,long
3460,tt0139239,Go,1999.0,102,70324.0,True,,,26.0,11.160882633358058,long
3680,tt0186895,Les Boys III,2001.0,124,1118.0,False,,,24.0,7.020190708311925,very long
3950,tt0253997,Çöpçüler Krali,1977.0,80,,True,,,48.0,,medium
4623,tt0387357,The Locals,2003.0,88,2062.0,False,,,22.0,7.631916513071252,medium
5048,tt0469785,A Limousine the Colour of Midsummer's Eve,1981.0,84,1200.0,True,,,44.0,7.0909098220799835,medium
5250,tt0776804,Triple Dare,2006.0,92,1006.0,False,,,19.0,6.914730892718563,long
5291,tt0800320,Clash of the Titans,2010.0,106,277337.0,False,,,15.0,12.532992257916742,long
5481,tt0920462,Lost Girls and Love Hotels,2020.0,97,,False,,,5.0,,long
5520,tt0961066,Everlasting Moments,2008.0,131,5582.0,True,,,17.0,8.62748154531036,very long
5726,tt10627352,Delete History,2020.0,110,1563.0,False,,,5.0,7.355001921105257,long
5947,tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,2007.0,92,2907.0,True,,,18.0,7.97522083865341,long
6028,tt11790780,The Alpinist,2021.0,92,1777.0,True,,,4.0,7.48324441607385,long
6105,tt1220213,Grace,2009.0,85,7937.0,False,,,16.0,8.97941663334301,medium
6230,tt1285130,Pandora's Box,2008.0,112,2423.0,True,,,17.0,7.793174347189205,long
6675,tt1568150,Jớán Rivérs: Á Piécé ớf Wớrk,2010.0,84,3685.0,True,,,15.0,8.212297138229768,medium
6702,tt1583323,Steam of Life,2010.0,81,2509.0,True,,,15.0,7.828038032125829,medium
6778,tt1630564,Sacrifice,2011.0,100,2515.0,False,,,14.0,7.830425617820331,long
6925,tt1728620,Remembrance,2011.0,105,2150.0,True,,,14.0,7.67368812926773,long
7302,tt2103254,Tammy,2014.0,97,50489.0,False,,,11.0,10.829530575852962,long
7662,tt2466684,Heavenly Shift,2013.0,100,2501.0,True,,,12.0,7.824845691026856,long
7746,tt2620736,Jug Face,2013.0,81,7114.0,False,,,12.0,8.869960510523953,medium
7840,tt2876428,"Good Day, Ramon",2013.0,120,2864.0,True,,,12.0,7.9603236291488395,long
7892,tt2976182,Roy,2015.0,146,,False,,,10.0,,very long
7987,tt3169706,Pride,2014.0,119,54765.0,True,,,11.0,10.910824842428626,long
8079,tt3380264,Kill Dil,2014.0,127,4043.0,False,,,11.0,8.304989580140361,very long
8207,tt3592030,Mystery: Born to Rock,2014.0,85,1656.0,False,,,11.0,7.4127640174265625,medium
8390,tt4008566,La influencia,2019.0,99,3526.0,False,,,6.0,8.168202930236053,long
8550,tt4365566,Ghost House,2017.0,100,4313.0,False,,,8.0,8.369620826949102,long
8660,tt4685428,1 Buck,2017.0,90,,False,,,8.0,,medium
8756,tt4940336,Risen,2021.0,109,1703.0,False,,,4.0,7.440733707389261,long
8893,tt5289520,6.9 on the Richter Scale,2016.0,117,1232.0,True,,,9.0,7.117205503164344,long
9010,tt5639388,Rááz Rébớớt,2016.0,128,1902.0,False,,,9.0,7.551186867296149,very long
9052,tt5723056,Capital in the Twenty-First Century,2019.0,103,2528.0,True,,,6.0,7.835579246669965,long
9109,tt5862166,The Poison Rose,2019.0,98,8158.0,False,,,6.0,9.0068768914288,long
9489,tt7294534,Arjun Reddy,2017.0,182,23500.0,True,,,8.0,10.064798252418377,epic
9651,tt7984766,The King,2019.0,140,110160.0,True,,,6.0,11.60969821106649,very long
9746,tt8364356,Haami,2018.0,133,1185.0,True,,,7.0,7.078341579557671,very long
9772,tt8472964,Chintu Ka Birthday,2020.0,80,4396.0,True,,,5.0,8.388677769180811,medium
9878,tt9097270,Wrinklés thé Clớwn,2019.0,78,1264.0,False,,,6.0,7.142827401161621,medium
163,tt0027478,The Crime of Monsieur Lange,1936.0,80,,True,,,89.0,,medium
471,tt0040724,Réd Rivér,1948.0,133,30065.0,True,,,77.0,10.311150244187779,very long
513,tt0042451,Father of the Bride,1950.0,92,10941.0,True,,,75.0,9.300363874623772,long
519,tt0042792,No Way Out,1950.0,106,4931.0,True,,,75.0,8.503499864284235,long
546,tt0043927,La Poison,1951.0,85,1262.0,True,,,74.0,7.141245122350491,medium
600,tt0046248,Robot Monster,1953.0,66,4924.0,False,,,72.0,8.502079553606189,medium
768,tt0052188,She Gods of Shark Reef,1958.0,63,1002.0,False,,,67.0,6.910750787961936,medium
1431,tt0069035,The New Land,1972.0,202,4390.0,True,,,53.0,8.387312270561717,epic
1662,tt0076085,A Special Day,1977.0,106,13388.0,True,,,48.0,9.50218875329738,long
1674,tt0076391,Miminớ,1977.0,95,5776.0,True,,,48.0,8.661639795781266,long
1780,tt0079833,Lupin III: The Castle of Cagliostro,1979.0,100,29399.0,True,,,46.0,10.288749953326773,long
1845,tt0082183,La Chèvre,1981.0,90,8746.0,True,,,44.0,9.076466063419854,medium
1861,tt0082436,The Grilling,1981.0,87,4613.0,True,,,44.0,8.4368504387337,medium
1893,tt0083006,Rớllớvér,1981.0,116,1222.0,False,,,44.0,7.109062135687172,long
1949,tt0084477,Partners,1982.0,93,1304.0,False,,,43.0,7.173958319756794,long
2204,tt0090563,Betty Blue,1986.0,185,20578.0,True,,,39.0,9.932026417342549,epic
2453,tt0096037,Satisfaction,1988.0,92,3514.0,False,,,37.0,8.164794804244766,long
